adult_polyP	IP_polyP	LTR_type	family	HOG	cons	strand	length	div	sFam	rpkm_adult_polyP	rpkm_IP_polyP	LTR_type2	species	log2RPKM_centered
int_As:5981	17.5696485339967	10.9852938942396	int	rnd-5_family-6054	N0.HOG0000016_OG0000008_n0	HC	As	194	31.4	LTR/Pao	90.5651986288489	56.625226258967	non-autonomous	nippostrongylus_brasiliensis	0.31944007539553
Undetermined_As:5983	164.744116500019	165.823973641057	Undetermined	rnd-1_family-3752	no_RT	Other	As	759	27.8	LTR/Pao	217.054171936784	218.476908617993	non-autonomous	nippostrongylus_brasiliensis	2.26740406615933
Undetermined_As:5985	23.2693249931903	25.1365286969306	Undetermined	rnd-1_family-3752	no_RT	Other	As	258	21.6	LTR/Pao	90.1911821441483	97.4284058020567	non-autonomous	nippostrongylus_brasiliensis	1.10233762513507
int_As:5987	23.7775521565442	17.8206891631652	int	rnd-4_family-3930	N0.HOG0000003_OG0000003_n0	C	As	187	35.5	LTR/Gypsy	127.152685329113	95.2978030115784	non-autonomous	nippostrongylus_brasiliensis	1.07043812034411
Undetermined_As:5989	2.80036007210967	5.96589851072838	Undetermined	rnd-4_family-65552	no_RT	Other	As	470	14.4	LTR/Pao	5.95821291938227	12.6934010866561	non-autonomous	nippostrongylus_brasiliensis	-1.83792615580012
Undetermined_As:5997	34.0987809323501	49.8913110883275	Undetermined	rnd-5_family-4947	N0.HOG0000009_OG0000005_n23	HC	As	746	18.1	LTR/Gypsy	45.7088216251342	66.8784330942728	non-autonomous	nippostrongylus_brasiliensis	0.559536212286179
int_As:5999	34.0297099776459	27.0846962769169	int	rnd-4_family-2928	no_RT	Other	As	523	10.2	LTR/Gypsy	65.0663670700687	51.7871821738373	non-autonomous	nippostrongylus_brasiliensis	0.190590226792096
int_As:6008	111.402091270712	114.918315519252	int	rnd-5_family-3447	N0.HOG0000003_OG0000003_n0	C	As	526	21	LTR/Gypsy	211.791048043179	218.47588501759	non-autonomous	nippostrongylus_brasiliensis	2.26739730687894
int_As:6009	110.854522332482	110.16908184438	int	rnd-5_family-3447	N0.HOG0000003_OG0000003_n0	C	As	356	17.6	LTR/Gypsy	311.389107675511	309.46371304601	non-autonomous	nippostrongylus_brasiliensis	2.76969351298047
int_As:6011	36.7341433207037	42.7741169389954	int	rnd-5_family-2959	N0.HOG0000003_OG0000003_n0	C	As	2089	34.4	LTR/Gypsy	17.584558794018	20.4758817324056	non-autonomous	nippostrongylus_brasiliensis	-1.1480792558541
int_As:6013	10.6142634211761	3.23425537726333	int	rnd-4_family-3590	N0.HOG0000003_OG0000003_n0	C	As	524	36.6	LTR/Gypsy	20.2562279030079	6.1722430863804	non-autonomous	nippostrongylus_brasiliensis	-2.8781380474394
int_As:6015	140.394939479162	113.696476970469	int	rnd-4_family-658	N0.HOG0000009_OG0000005_n23	HC	As	4008	29.1	LTR/Gypsy	35.028677514761	28.36738447367	non-autonomous	nippostrongylus_brasiliensis	-0.677771696849438
int_As:6017	46.7164628508222	54.8319497384118	int	rnd-4_family-491	N0.HOG0000003_OG0000003_n0	C	As	924	17.4	LTR/Gypsy	50.5589424792449	59.3419369463331	non-autonomous	nippostrongylus_brasiliensis	0.387047183382133
int_As:6021	1323.96345016684	1334.51999870767	int	rnd-1_family-514	N0.HOG0000010_OG0000006_n0	HC	As	1802	30.2	LTR/Pao	734.718895764064	740.577135797818	non-autonomous	nippostrongylus_brasiliensis	4.02857326965991
int_As:6023	165.499553935208	167.598456772944	int	rnd-4_family-5176	N0.HOG0000009_OG0000005_n23	HC	As	1182	12.5	LTR/Gypsy	140.016543092393	141.792264613319	non-autonomous	nippostrongylus_brasiliensis	1.64370208991161
int_As:6025	2.13106577129468	1.88443756925396	int	rnd-5_family-2959	N0.HOG0000003_OG0000003_n0	C	As	372	37.1	LTR/Gypsy	5.72867142821152	5.06569239046764	non-autonomous	nippostrongylus_brasiliensis	-3.16317345590354
int_As:6029	36.858573241031	26.560529026843	int	rnd-4_family-760	N0.HOG0000026_OG0000015_n0	C	As	629	35.7	LTR/Gypsy	58.5986855978236	42.2265962270954	non-autonomous	nippostrongylus_brasiliensis	-0.103852874350937
LTR_As:6034	0.94444879179237	1.24985900127514	LTR	rnd-5_family-1010	no_RT	Other	As	161	10.2	LTR/Gypsy	5.86614156392777	7.76309938680214	non-autonomous	nippostrongylus_brasiliensis	-2.5473001715512
int_As:6035	186.476867267129	281.313982546694	int	rnd-5_family-1010	no_RT	Other	As	780	2.4	LTR/Gypsy	239.072906752729	360.658951982941	non-autonomous	nippostrongylus_brasiliensis	2.99055849415549
LTR_As:6041	0.94444879179237	1.48184951655769	LTR	rnd-4_family-2816	N0.HOG0000009_OG0000005_n23	HC	As	153	1.3	LTR/Gypsy	6.17286792021157	9.68529095789337	non-autonomous	nippostrongylus_brasiliensis	-2.22813753948904
int_As:6042	528.586094606017	446.501668849654	int	rnd-4_family-2816	N0.HOG0000009_OG0000005_n23	HC	As	4020	2.4	LTR/Gypsy	131.489078260203	111.070066878023	non-autonomous	nippostrongylus_brasiliensis	1.29139332668199
LTR_As:6043	0.467208354069335	0.123864673054811	LTR	rnd-4_family-2816	N0.HOG0000009_OG0000005_n23	HC	As	151	1.3	LTR/Gypsy	3.09409506006182	0.820295848045106	non-autonomous	nippostrongylus_brasiliensis	-5.78971669793487
LTR_As:6046	10.2562339859904	9.22955139498009	LTR	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	276	19.8	LTR/Gypsy	37.1602680651825	33.4404036050003	non-autonomous	nippostrongylus_brasiliensis	-0.440412574429721
int_As:6047	142.650961603045	205.494149090808	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	770	22.4	LTR/Gypsy	185.260989094864	266.87551829975	non-autonomous	nippostrongylus_brasiliensis	2.55609022709467
int_As:6051	10.0873437346476	7.72517762136894	int	rnd-5_family-445	N0.HOG0000070_OG0000056_n0	C	As	891	29.5	LTR/Gypsy	11.3213734395596	8.67023302061609	non-autonomous	nippostrongylus_brasiliensis	-2.38786216153249
LTR_As:6060	180.795860578151	152.286599049343	LTR	rnd-1_family-426	no_RT	Other	As	145	14.9	LTR/Pao	1246.86800398725	1050.25240723685	non-autonomous	nippostrongylus_brasiliensis	4.53258744794917
int_As:6061	108.965642461684	132.130520525132	int	rnd-1_family-426	no_RT	Other	As	147	17.9	LTR/Pao	741.262873889004	898.847078402257	non-autonomous	nippostrongylus_brasiliensis	4.30799895021089
int_As:6067	34.9807629669995	16.9106124849831	int	rnd-5_family-3447	N0.HOG0000003_OG0000003_n0	C	As	2705	34.7	LTR/Gypsy	12.9318901911274	6.25161274860741	non-autonomous	nippostrongylus_brasiliensis	-2.859704514819
int_As:6086	4.22404887938088	6.71671582422142	int	rnd-1_family-607	N0.HOG0000032_OG0000021_n0	C	As	204	11.8	LTR/Pao	20.7061219577494	32.9250775697128	non-autonomous	nippostrongylus_brasiliensis	-0.462817994993181
LTR_As:6087	1.64189748190766	2.28346155231363	LTR	rnd-1_family-607	N0.HOG0000032_OG0000021_n0	C	As	158	18	LTR/Pao	10.3917562146054	14.4522883057824	non-autonomous	nippostrongylus_brasiliensis	-1.65070689418869
int_As:6090	17.8409858161351	25.2430989922518	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	1306	5.3	LTR/Gypsy	13.6607854641157	19.3285597184164	non-autonomous	nippostrongylus_brasiliensis	-1.23127069629931
LTR_As:6091	7.41583393777157	5.3244705915354	LTR	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	261	18.3	LTR/Gypsy	28.4131568496995	20.4002704656529	non-autonomous	nippostrongylus_brasiliensis	-1.15341655489664
int_As:6094	8.01041091654288	2.52338946695814	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	994	26.6	LTR/Gypsy	8.05876349752805	2.53862119412288	non-autonomous	nippostrongylus_brasiliensis	-4.15988779310818
int_As:6095	3.73847859280371	2.86501740258955	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	290	25.3	LTR/Gypsy	12.8913054924266	9.87937035375707	non-autonomous	nippostrongylus_brasiliensis	-2.19951383245406
LTR_As:6099	9.21352448714457	4.75977054883575	LTR	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	261	17.5	LTR/Gypsy	35.3008601040022	18.2366687694856	non-autonomous	nippostrongylus_brasiliensis	-1.31516261303849
int_As:6100	125.13524306552	82.6603570731343	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	1763	21	LTR/Gypsy	70.9785837013725	46.8861923273592	non-autonomous	nippostrongylus_brasiliensis	0.04715828677723
int_As:6101	9.86445780243748	6.54297740441764	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	631	22.2	LTR/Gypsy	15.6330551544176	10.3692193413909	non-autonomous	nippostrongylus_brasiliensis	-2.12969755110754
int_As:6105	2.34219918015132	2.4534470262466	int	rnd-4_family-3590	N0.HOG0000003_OG0000003_n0	C	As	421	30.5	LTR/Gypsy	5.5634184801694	5.82766514547886	non-autonomous	nippostrongylus_brasiliensis	-2.9610149459795
int_As:6108	103.6646866543	107.472551878239	int	rnd-5_family-2959	N0.HOG0000003_OG0000003_n0	C	As	855	31.4	LTR/Gypsy	121.245247548889	125.698891085659	non-autonomous	nippostrongylus_brasiliensis	1.46989518286998
int_As:6109	14.1205226560945	4.96829816832798	int	rnd-5_family-2959	N0.HOG0000003_OG0000003_n0	C	As	164	25.9	LTR/Gypsy	86.1007479030151	30.2945010263901	non-autonomous	nippostrongylus_brasiliensis	-0.582948890921505
int_As:6114	212.228218352181	219.591863858269	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	1505	2.2	LTR/Gypsy	141.015427476533	145.908215188219	non-autonomous	nippostrongylus_brasiliensis	1.6849843752645
int_As:6115	3.69509934094794	6.73096081134762	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	203	3.7	LTR/Gypsy	18.2024598076253	33.1574424204316	non-autonomous	nippostrongylus_brasiliensis	-0.452672104688211
int_As:6116	6.17154779808636	22.6862000627444	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	277	1.4	LTR/Gypsy	22.2799559497702	81.8996392156836	non-autonomous	nippostrongylus_brasiliensis	0.851852262128698
int_As:6117	8.64678190202145	5.07281703117522	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	699	2.7	LTR/Gypsy	12.3702173133354	7.25724897163836	non-autonomous	nippostrongylus_brasiliensis	-2.64451016440857
int_As:6119	126.360090912078	99.3425059756203	int	rnd-5_family-2959	N0.HOG0000003_OG0000003_n0	C	As	536	32.9	LTR/Gypsy	235.746438268802	185.340496223172	non-autonomous	nippostrongylus_brasiliensis	2.03010139991448
int_As:6125	2.56064580499186	2.927299366789	int	rnd-4_family-421	N0.HOG0000016_OG0000008_n0	HC	As	164	15.1	LTR/Pao	15.6136939328772	17.8493863828598	non-autonomous	nippostrongylus_brasiliensis	-1.34613035552152
LTR_As:6128	1.41030538228551	0.506118844127491	LTR	rnd-1_family-597	N0.HOG0000016_OG0000008_n0	HC	As	459	23.1	LTR/Pao	3.07256074572007	1.10265543382896	non-autonomous	nippostrongylus_brasiliensis	-5.36295089226336
LTR_As:6129	3.99620687368766	5.08514335377255	LTR	rnd-1_family-597	N0.HOG0000016_OG0000008_n0	HC	As	302	20.1	LTR/Pao	13.232473091681	16.8382230257369	non-autonomous	nippostrongylus_brasiliensis	-1.43026493869596
int_As:6148	214.799264823734	257.17857155491	int	rnd-5_family-49	no_RT	Other	As	1385	9.8	LTR/Gypsy	155.089721894393	185.688499317624	non-autonomous	nippostrongylus_brasiliensis	2.03280772471303
Undetermined_As:6151	31.0260093016892	35.1248685677023	Undetermined	rnd-4_family-65552	no_RT	Other	As	388	12.9	LTR/Pao	79.9639414991991	90.5280117724285	non-autonomous	nippostrongylus_brasiliensis	0.996359435066585
Undetermined_As:6153	59.9259808608142	180.367688701613	Undetermined	rnd-5_family-168	N0.HOG0000032_OG0000021_n0	C	As	254	4.5	LTR/Pao	235.929058507143	710.109010636272	non-autonomous	nippostrongylus_brasiliensis	3.9679637738917
LTR_As:6155	5.63841336402534	2.71704838456765	LTR	rnd-1_family-371	no_RT	Other	As	285	9.7	LTR/Pao	19.7839065404398	9.53350310374615	non-autonomous	nippostrongylus_brasiliensis	-2.25092649670089
LTR_As:6163	27.044336760079	37.0624717946544	LTR	rnd-5_family-2953	N0.HOG0000032_OG0000021_n0	C	As	213	3.8	LTR/Pao	126.96871718347	174.002214998377	non-autonomous	nippostrongylus_brasiliensis	1.93902893178212
int_As:6164	815.102760187572	826.697814441004	int	rnd-5_family-2953	N0.HOG0000032_OG0000021_n0	C	As	3528	3.4	LTR/Pao	231.038197332078	234.324777335885	non-autonomous	nippostrongylus_brasiliensis	2.36843277231444
LTR_As:6165	3.95051239269748	4.7802116920938	LTR	rnd-5_family-2953	N0.HOG0000032_OG0000021_n0	C	As	213	4.2	LTR/Pao	18.5470065384858	22.4423084135859	non-autonomous	nippostrongylus_brasiliensis	-1.01578375534495
int_As:6170	8.39917340841771	8.72832509437421	int	rnd-4_family-558	N0.HOG0000047_OG0000033_n0	C	As	284	22	LTR/Gypsy	29.5745542549919	30.7335390646979	non-autonomous	nippostrongylus_brasiliensis	-0.562190926975071
int_As:6171	71.230574832598	90.755805995717	int	rnd-4_family-558	N0.HOG0000047_OG0000033_n0	C	As	837	26.5	LTR/Gypsy	85.1022399433668	108.429875741597	non-autonomous	nippostrongylus_brasiliensis	1.25668557849631
LTR_As:6176	15.8260161400708	13.1660729774539	LTR	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	259	7.8	LTR/Gypsy	61.1043094211227	50.834258600208	non-autonomous	nippostrongylus_brasiliensis	0.163796262105542
int_As:6177	584.176195444269	503.336757364313	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	677	2.7	LTR/Gypsy	862.889505826099	743.481177790713	non-autonomous	nippostrongylus_brasiliensis	4.03421947950348
LTR_As:6180	1.63429795018394	1.61146961800365	LTR	rnd-4_family-2928	no_RT	Other	As	362	12.6	LTR/Gypsy	4.51463522150261	4.45157353039683	non-autonomous	nippostrongylus_brasiliensis	-3.34961754303429
LTR_As:6181	4.67817147943997	2.20500954229573	LTR	rnd-4_family-2928	no_RT	Other	As	364	12.5	LTR/Gypsy	12.8521194490109	6.05771852279046	non-autonomous	nippostrongylus_brasiliensis	-2.90515838567931
LTR_As:6183	3.30919874972189	2.99870473171419	LTR	rnd-4_family-2928	no_RT	Other	As	444	11.9	LTR/Gypsy	7.45315033721146	6.75383948584277	non-autonomous	nippostrongylus_brasiliensis	-2.74822503713019
Undetermined_As:6187	280.33040863172	180.470938197571	Undetermined	rnd-5_family-4947	N0.HOG0000009_OG0000005_n23	HC	As	2393	31	LTR/Gypsy	117.146012800552	75.4161881310366	non-autonomous	nippostrongylus_brasiliensis	0.732869397719126
int_As:6198	3.49684375738924	2.19232317341987	int	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	3843	0.3	LTR/Gypsy	0.909925515844194	0.570471811974987	non-autonomous	nippostrongylus_brasiliensis	-6.31370542201382
LTR_As:6199	0	0.248901764126964	LTR	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	226	0.4	LTR/Gypsy	0	1.10133523949984	non-autonomous	nippostrongylus_brasiliensis	-5.36467924625549
LTR_As:6205	0.469637714812246	0.87052301947975	LTR	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	201	11.9	LTR/Gypsy	2.33650604384202	4.33096029591915	non-autonomous	nippostrongylus_brasiliensis	-3.38924598271976
int_As:6206	44.6078008320674	38.9538503731904	int	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	2245	5.3	LTR/Gypsy	19.8698444686269	17.351381012557	non-autonomous	nippostrongylus_brasiliensis	-1.38695434157716
int_As:6207	59.157141495271	52.7948072735987	int	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	1181	7.6	LTR/Gypsy	50.090720995149	44.7034777930556	non-autonomous	nippostrongylus_brasiliensis	-0.0216177613800941
int_As:6208	17.201062298775	13.7489028723181	int	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	382	8.3	LTR/Gypsy	45.0289588973168	35.9918923359112	non-autonomous	nippostrongylus_brasiliensis	-0.33433287795034
LTR_As:6209	1.16647635644629	1.11285566569722	LTR	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	201	11.9	LTR/Gypsy	5.8033649574442	5.53659535172744	non-autonomous	nippostrongylus_brasiliensis	-3.03493384454
int_As:6221	3.04097803020945	4.0684139409878	int	rnd-4_family-658	N0.HOG0000009_OG0000005_n23	HC	As	2444	32.5	LTR/Gypsy	1.24426269648504	1.6646538220081	non-autonomous	nippostrongylus_brasiliensis	-4.7687107406897
int_As:6223	8.10450768728118	4.94709784973376	int	rnd-4_family-658	N0.HOG0000009_OG0000005_n23	HC	As	578	30.8	LTR/Gypsy	14.0216395973723	8.55899281960858	non-autonomous	nippostrongylus_brasiliensis	-2.40649189195641
int_As:6228	1485.59022590798	1620.45541229821	int	rnd-4_family-495	N0.HOG0000003_OG0000003_n0	C	As	3884	32.4	LTR/Gypsy	382.489759502568	417.213030972762	non-autonomous	nippostrongylus_brasiliensis	3.20070747929895
int_As:6229	9.09725733443041	8.83105215972499	int	rnd-4_family-495	N0.HOG0000003_OG0000003_n0	C	As	542	35.6	LTR/Gypsy	16.7846076281004	16.2934541692343	non-autonomous	nippostrongylus_brasiliensis	-1.47771235056662
int_As:6231	61.5708740578099	76.0308414823175	int	rnd-5_family-3447	N0.HOG0000003_OG0000003_n0	C	As	816	37	LTR/Gypsy	75.4545025218259	93.1750508361735	non-autonomous	nippostrongylus_brasiliensis	1.03793886669574
int_As:6236	15.9421668047456	20.5434151346668	int	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	882	11.1	LTR/Gypsy	18.0750190529995	23.29185389418	non-autonomous	nippostrongylus_brasiliensis	-0.962179360256685
int_As:6239	11.4715203905052	9.28203231571287	int	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	247	10.3	LTR/Gypsy	46.4434023907094	37.5790782012667	non-autonomous	nippostrongylus_brasiliensis	-0.272075155891928
LTR_As:6242	25.75904241824	10.0174541655594	LTR	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	221	16	LTR/Gypsy	116.556753023711	45.3278469029835	non-autonomous	nippostrongylus_brasiliensis	-0.00160720032701267
int_As:6243	76.2830521629901	63.2475441571007	int	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	300	14	LTR/Gypsy	254.2768405433	210.825147190336	non-autonomous	nippostrongylus_brasiliensis	2.21597022217262
int_As:6247	77.4683671430777	56.1023972345974	int	rnd-4_family-504	no_RT	Other	As	1484	7.4	LTR/Pao	52.2024037352276	37.8048498885427	non-autonomous	nippostrongylus_brasiliensis	-0.263433508375216
int_As:6248	2.12154067249295	0.998945926145543	int	rnd-4_family-504	no_RT	Other	As	291	9.6	LTR/Pao	7.29051777488988	3.43280386991596	non-autonomous	nippostrongylus_brasiliensis	-3.72454549667951
LTR_As:6249	5.78603331394973	3.48584902030856	LTR	rnd-4_family-504	no_RT	Other	As	172	7.7	LTR/Pao	33.6397285694752	20.2665640715614	non-autonomous	nippostrongylus_brasiliensis	-1.16290331475693
LTR_As:6252	0.930509083168696	0.372133298078045	LTR	rnd-4_family-504	no_RT	Other	As	62	1.6	LTR/Pao	15.0082110188499	6.00214996900072	non-autonomous	nippostrongylus_brasiliensis	-2.91845356288614
int_As:6253	34.1269407115618	36.7253033197583	int	rnd-4_family-504	no_RT	Other	As	2206	14.1	LTR/Pao	15.4700547196563	16.6479162827554	non-autonomous	nippostrongylus_brasiliensis	-1.44666321905592
LTR_As:6255	3.01607500708795	3.13289787020075	LTR	rnd-4_family-504	no_RT	Other	As	90	11.1	LTR/Pao	33.5119445231994	34.8099763355639	non-autonomous	nippostrongylus_brasiliensis	-0.382504001098551
LTR_As:6257	5.22187447475876	8.63053306826757	LTR	rnd-5_family-2953	N0.HOG0000032_OG0000021_n0	C	As	213	2.8	LTR/Pao	24.5158426045012	40.5189345928055	non-autonomous	nippostrongylus_brasiliensis	-0.163408594059477
int_As:6263	4.92212657895923	4.7676347079577	int	rnd-4_family-2816	N0.HOG0000009_OG0000005_n23	HC	As	149	21.7	LTR/Gypsy	33.0344065701962	31.997548375555	non-autonomous	nippostrongylus_brasiliensis	-0.504043463088435
int_As:6268	385.02266421992	429.691808455282	int	rnd-4_family-421	N0.HOG0000016_OG0000008_n0	HC	As	241	18.3	LTR/Pao	1597.60441585029	1782.95356205511	non-autonomous	nippostrongylus_brasiliensis	5.29612048309977
LTR_As:6269	96.1312797481442	115.59561814276	LTR	rnd-4_family-421	N0.HOG0000016_OG0000008_n0	HC	As	350	16.1	LTR/Pao	274.660799280412	330.273194693599	non-autonomous	nippostrongylus_brasiliensis	2.86358314428306
LTR_As:6272	2.11208492502391	4.12726481433038	LTR	rnd-4_family-421	N0.HOG0000016_OG0000008_n0	HC	As	170	8.9	LTR/Pao	12.4240289707289	24.2780283195905	non-autonomous	nippostrongylus_brasiliensis	-0.902353572972456
int_As:6273	20.5325393235509	20.0340971190117	int	rnd-4_family-421	N0.HOG0000016_OG0000008_n0	HC	As	728	15.7	LTR/Pao	28.2040375323501	27.5193641744666	non-autonomous	nippostrongylus_brasiliensis	-0.721557696943251
LTR_As:6285	8.2238187405444	10.5266489277399	LTR	rnd-4_family-658	N0.HOG0000009_OG0000005_n23	HC	As	139	0	LTR/Gypsy	59.1641636010389	75.7312872499274	non-autonomous	nippostrongylus_brasiliensis	0.738884616876769
int_As:6286	1323.8361056712	1566.82075032213	int	rnd-4_family-658	N0.HOG0000009_OG0000005_n23	HC	As	4888	0.2	LTR/Gypsy	270.833900505564	320.544343355592	non-autonomous	nippostrongylus_brasiliensis	2.82044721020784
LTR_As:6287	2.83592953838712	4.22260235805622	LTR	rnd-4_family-658	N0.HOG0000009_OG0000005_n23	HC	As	139	0	LTR/Gypsy	20.4023707797635	30.3784342306203	non-autonomous	nippostrongylus_brasiliensis	-0.578957322218262
LTR_As:6289	22.8677881160031	11.3602336679053	LTR	rnd-4_family-693452	N0.HOG0000027_OG0000016_n0	C	As	176	17.1	LTR/Pao	129.930614295472	64.5467822040076	non-autonomous	nippostrongylus_brasiliensis	0.508340341481837
int_As:6292	0.930509083168696	0.124879403972877	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	413	18.3	LTR/Gypsy	2.25304862752711	0.302371438190985	non-autonomous	nippostrongylus_brasiliensis	-7.22953915420426
int_As:6293	7.57301225245588	8.0589134310422	int	rnd-3_family-18	N0.HOG0000070_OG0000056_n0	C	As	237	23.1	LTR/Gypsy	31.9536381960164	34.0038541394186	non-autonomous	nippostrongylus_brasiliensis	-0.416306557654499
int_As:6295	274.741049054174	245.052900287277	int	rnd-5_family-3083	N0.HOG0000032_OG0000021_n0	C	As	1665	2.1	LTR/Pao	165.009639071576	147.178919091457	non-autonomous	nippostrongylus_brasiliensis	1.6974943048519
LTR_As:6303	2.8121397176591	3.3013316517083	LTR	rnd-1_family-371	no_RT	Other	As	363	6.4	LTR/Pao	7.74694137096171	9.09457755291544	non-autonomous	nippostrongylus_brasiliensis	-2.31892630365757
int_As:6304	982.654972752081	920.495577208984	int	rnd-1_family-371	no_RT	Other	As	4206	6.1	LTR/Pao	233.631710116995	218.852966526149	non-autonomous	nippostrongylus_brasiliensis	2.26988520016705
LTR_As:6305	2.82399603091595	1.72031201572769	LTR	rnd-1_family-371	no_RT	Other	As	364	6.3	LTR/Pao	7.75823085416469	4.72613191133982	non-autonomous	nippostrongylus_brasiliensis	-3.26327303226025
int_As:6311	460.146130623938	380.705754155598	int	rnd-1_family-491	N0.HOG0000016_OG0000008_n0	HC	As	6075	26.9	LTR/Pao	75.744219032747	62.6676138527733	non-autonomous	nippostrongylus_brasiliensis	0.465715227375606
Undetermined_As:6315	2.11208492502391	3.46857046621315	Undetermined	rnd-4_family-65552	no_RT	Other	As	429	13.8	LTR/Pao	4.92327488350562	8.08524584198869	non-autonomous	nippostrongylus_brasiliensis	-2.4886412879695
LTR_As:6317	2.60495023118946	3.53830018485244	LTR	rnd-5_family-2953	N0.HOG0000032_OG0000021_n0	C	As	213	3.3	LTR/Pao	12.2298132919693	16.6117379570537	non-autonomous	nippostrongylus_brasiliensis	-1.44980181522333
int_As:6323	67.4775583619759	66.4705734249852	int	rnd-4_family-1646	N0.HOG0000047_OG0000033_n0	C	As	222	27.3	LTR/Gypsy	303.952965594486	299.416997409843	non-autonomous	nippostrongylus_brasiliensis	2.72207938363904
int_As:6325	24.6567594651089	18.4264090769199	int	rnd-4_family-1646	N0.HOG0000047_OG0000033_n0	C	As	486	23.7	LTR/Gypsy	50.7340729734751	37.9144219689709	non-autonomous	nippostrongylus_brasiliensis	-0.259258106168679
LTR_As:6340	4.40221145485448	1.74183105744843	LTR	rnd-4_family-491	N0.HOG0000003_OG0000003_n0	C	As	74	1.3	LTR/Gypsy	59.48934398452	23.5382575330869	non-autonomous	nippostrongylus_brasiliensis	-0.946997308467362
int_As:6341	31.9112530296669	25.5087819909447	int	rnd-4_family-491	N0.HOG0000003_OG0000003_n0	C	As	601	1.5	LTR/Gypsy	53.0969268380481	42.4438968235352	non-autonomous	nippostrongylus_brasiliensis	-0.0964477165476909
LTR_As:6367	0.469637714812246	0.743008842226816	LTR	rnd-1_family-371	no_RT	Other	As	363	6.3	LTR/Pao	1.29376780940013	2.04685631467443	non-autonomous	nippostrongylus_brasiliensis	-4.4705230977437
int_As:6368	457.052457114062	359.512145117977	int	rnd-1_family-371	no_RT	Other	As	3706	20.1	LTR/Pao	123.327700246644	97.0081341386879	non-autonomous	nippostrongylus_brasiliensis	1.09610088805872
LTR_As:6369	0.94444879179237	1.62173240668418	LTR	rnd-1_family-371	no_RT	Other	As	364	6.3	LTR/Pao	2.59463953789113	4.45530880957194	non-autonomous	nippostrongylus_brasiliensis	-3.34840749694802
LTR_As:6372	3.0661941535064	2.77692450573921	LTR	rnd-4_family-558	N0.HOG0000047_OG0000033_n0	C	As	167	8	LTR/Gypsy	18.3604440329724	16.6282904535282	non-autonomous	nippostrongylus_brasiliensis	-1.44836498091879
int_As:6373	32.5843882534464	21.01864967719	int	rnd-4_family-558	N0.HOG0000047_OG0000033_n0	C	As	257	16.4	LTR/Gypsy	126.787502931698	81.7846290941244	non-autonomous	nippostrongylus_brasiliensis	0.849824888807558
Undetermined_As:6375	9.06740830095222	9.96205626653118	Undetermined	rnd-4_family-693	N0.HOG0000026_OG0000015_n0	C	As	324	18.4	LTR/Gypsy	27.9858280893587	30.7470872423802	non-autonomous	nippostrongylus_brasiliensis	-0.561555088004464
LTR_As:6380	0.469637714812246	1.82776227144306	LTR	rnd-1_family-426	no_RT	Other	As	161	17.4	LTR/Pao	2.91700443982762	11.3525606921929	non-autonomous	nippostrongylus_brasiliensis	-1.99898708478203
int_As:6381	0.472091262811742	0.372133298078045	int	rnd-1_family-426	no_RT	Other	As	128	21.4	LTR/Pao	3.68821299071674	2.90729139123472	non-autonomous	nippostrongylus_brasiliensis	-3.96425725249927
LTR_As:6386	3.01607500708795	0.991979888084697	LTR	rnd-1_family-661	N0.HOG0000016_OG0000008_n0	HC	As	197	8.1	LTR/Gypsy	15.3100254166901	5.03543090398323	non-autonomous	nippostrongylus_brasiliensis	-3.17181768799962
