Adult_IP	Secr_IP	LTR_type	family	HOG	cons	strand	length	dt	Adult_IP_rpkm	Secr_IP_rpkm	sim_LTR	length_centred
int_As:15051	1.65196389189354	0.612144861124411	int	rnd-5_family-3092	N0.HOG0000095_OG0000081_n0	LC	As	2.31597034545692	0	3.09805209789024	1.82239806673654	int	-0.643965699531234
int_As:60899	7.24072698987434	15.7229384527596	int	rnd-4_family-230	N0.HOG0000009_OG0000005_n23	HC	As	3.65214960540165	1	0.713470396030958	1.81936167677508	int	0.692213560413501
int_As:20513	17.2434993981694	6.59916809888599	int	rnd-4_family-350	N0.HOG0000027_OG0000016_n0	C	As	3.28012289630231	0	3.18744623715675	1.81773896671487	int	0.320186851314156
int_As:29507	1.12809563492025	6.99014618280173	int	rnd-1_family-675	N0.HOG0000047_OG0000033_n0	C	As	3.30535136944662	1	-0.693338000454142	1.81544671492903	int	0.345415324458472
int_As:6015	6.29486601807094	11.1449017141377	int	rnd-1_family-218	no_RT	Other	As	3.50542132758328	1	1.00235022129745	1.81474712533415	int	0.545485282595129
LTR_As:47237	3.0375104695705	0.602321218560319	LTR	rnd-5_family-767	N0.HOG0000199_OG0000185_-	LC	As	2.31175386105575	0	3.94499135865589	1.81430767013901	LTR	-0.648182183932398
int_As:16355	6.92786772887763	2.85051965113971	int	rnd-4_family-1379	N0.HOG0000010_OG0000006_n0	HC	As	2.92685670894969	0	3.06024265672557	1.8134455877762	int	-0.0330793360384596
soloLTR_As:39444	12.4392821138009	2.68506758994292	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.90200289135073	0	3.97623533963616	1.81295806159577	soloLTR	-0.0579331536374221
soloLTR_As:57092	5.86570478550003	1.60094851982412	soloLTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2.69019608002851	0	3.61075889385318	1.81230349159809	soloLTR	-0.269739964959638
LTR_As:28860	4.39876398018421	2.23653322718485	LTR	rnd-5_family-3778	N0.HOG0000190_OG0000176_-	LC	As	2.82736927305383	0	2.74945062486376	1.81051195423902	LTR	-0.132566771934326
int_As:21857	2.07451017570754	0.739743213302024	int	rnd-1_family-668	N0.HOG0000003_OG0000003_n0	C	As	2.38916608436453	0	3.16332664816728	1.80892095793406	int	-0.570769960623619
soloLTR_As:35465	4.49654829413633	2.40273683175311	soloLTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	2.85733249643127	0	2.68088056496618	1.80891805900563	soloLTR	-0.102603548556883
LTR_As:35105	2.64181426327173	0.907887341914921	LTR	rnd-5_family-4164	N0.HOG0000016_OG0000008_n0	HC	As	2.46834733041216	0	3.23173643302009	1.80711642282036	LTR	-0.491588714575995
LTR_As:19860	2.87490016537014	1.44823896457787	LTR_fl	rnd-5_family-8360	N0.HOG0000016_OG0000008_n0	HC	As	2.65127801399814	0	2.74086839972416	1.80704646519954	LTR	-0.308658030990008
int_As:5816	0.738969540282762	1.64559603865092	int	rnd-1_family-218	no_RT	Other	As	2.70329137811866	1	0.767502637029404	1.80571314744917	int	-0.25664466686949
LTR_As:15745	2.74894953008886	1.29188736442339	LTR_fl	rnd-5_family-9305	N0.HOG0000027_OG0000016_n0	C	As	2.60745502321467	0	2.82455103742742	1.80266880939646	LTR	-0.352481021773483
LTR_As:27807	8.91617236903792	2.12449365103151	LTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	2.80888586735981	0	3.81056912003972	1.80134919900487	LTR	-0.15105017762834
soloLTR_As:56003	0.273992161510179	1.03579912365816	soloLTR	rnd-4_family-230	N0.HOG0000009_OG0000005_n23	HC	As	2.52113808370404	1	0.243350131092016	1.7995772898442	soloLTR	-0.438797961284116
int_As:51561	0.61910703398576	1.9687154437013	int	rnd-1_family-807	no_RT	Other	As	2.77815125038364	1	0.299555935848199	1.79883905350835	int	-0.181784794604508
int_As:44404	1.12515059599155	0.382831858077452	int	rnd-5_family-4970	N0.HOG0000010_OG0000006_n0	HC	As	2.16136800223497	0	3.10272743314562	1.79715230574583	int	-0.798568042753177
int_As:8569	3.70344977048756	6.8965457920389	int	rnd-1_family-218	no_RT	Other	As	3.30513631894364	1	0.921151419780438	1.79714055331649	int	0.345200273955487
LTR_As:3298	2.88987594048969	0.325748992340823	LTR	rnd-5_family-870	no_RT	Other	As	2.10720996964787	0	4.55532835266723	1.79644830936037	LTR	-0.852726075340283
int_As:45491	7.62680352669455	1.96856741700907	int	rnd-5_family-2872	N0.HOG0000003_OG0000003_n0	C	As	2.77959649125782	0	3.68574972273399	1.79440031743064	int	-0.180339553730327
int_As:44459	1.77500814705826	3.70174136440508	int	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	3.04375512696868	1	0.776031304164655	1.78899670257025	int	0.0838190819805278
int_As:4613	83.2053351770653	34.1715646923318	int_fl	rnd-4_family-1499	N0.HOG0000016_OG0000008_n0	HC	As	3.99673051543515	0	3.06961626008862	1.78871294389548	int	1.036794470447
int_As:60872	1.32464531528055	4.51692650269446	int	rnd-5_family-1507	N0.HOG0000179_OG0000165_-	LC	As	3.12807601266872	1	0.105470523551548	1.78769254191085	int	0.168139967680564
int_As:32501	3.88783320628083	2.15980457805495	int	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	2.81954393554187	0	2.60218380033671	1.78762830409674	int	-0.140392109446283
int_As:35472	2.545893626051	11.0338166881367	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	3.50974001557038	1	-0.278574558528257	1.7861488101727	int	0.54980397058223
int_As:59992	4.46255085044837	9.58493344559068	int	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	3.44932409309873	1	0.70345272717013	1.78605369720783	int	0.489388048110575
int_As:2298	28.4690717590518	13.7158870907914	int	rnd-5_family-10151	N0.HOG0000095_OG0000081_n0	LC	As	3.60346915973384	0	2.83271748326768	1.7856732120436	int	0.643533114745687
LTR_As:2050	6.78280240572013	2.7380570622636	LTR	rnd-5_family-4242	N0.HOG0000047_OG0000033_n0	C	As	2.91855453055027	0	3.05770380654799	1.78565253699454	LTR	-0.0413815144378784
int_As:16595	20.1887394244372	5.899316765654	int	rnd-5_family-7032	no_RT	Other	As	3.24254142829838	0	3.5383276745799	1.78391177266329	int	0.282605383310233
int_As:44427	9.46162539903698	3.33287751291699	int	rnd-5_family-2441	N0.HOG0000027_OG0000016_n0	C	As	3.001733712809	0	3.25446602692041	1.78231234674206	int	0.0417976678208487
int_As:1087	1.75273565368533	0.724041530438154	int	rnd-5_family-1804	N0.HOG0000125_OG0000111_n0	LC	As	2.39093510710338	0	2.92810409365663	1.78124842985165	int	-0.569000937884772
int_As:20519	3.77864129622444	1.3930367157247	int	rnd-4_family-350	N0.HOG0000027_OG0000016_n0	C	As	2.64443858946784	0	3.14408619116985	1.77980546062647	int	-0.315497455520313
int_As:13960	12.2727550724013	0.808934027136839	int	rnd-5_family-3652	N0.HOG0000047_OG0000033_n0	C	As	2.43296929087441	0	5.51504774804839	1.77863176781508	int	-0.526966754113746
LTR_As:46499	1.14426079687912	0.239126046770894	LTR	rnd-5_family-520	N0.HOG0000009_OG0000005_n23	HC	As	2.02118929906994	0	3.58973811538244	1.77861668406471	LTR	-0.938746745918213
int_As:62312	25.1711887601819	9.58430826253134	int	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	3.45163294745699	0	3.1602620097117	1.77838312260106	int	0.491696902468839
LTR_As:30223	3.15715007302714	0.712224752020815	LTR	rnd-4_family-1271	N0.HOG0000009_OG0000005_n23	HC	As	2.38560627359831	0	3.75319792456968	1.77710998376294	LTR	-0.57432977138984
LTR_As:13963	9.9657074401716	0.80748393552742	LTR	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	2.43296929087441	0	5.21790735498472	1.77616094077069	LTR	-0.526966754113746
int_As:44668	51.9164439305143	10.5323930923469	int	rnd-5_family-68	N0.HOG0000027_OG0000016_n0	C	As	3.49303958831765	0	4.06360740762424	1.77524976356451	int	0.5331035433295
LTR_As:19863	5.11876323395783	1.41042393131721	LTR_fl	rnd-5_family-8360	N0.HOG0000016_OG0000008_n0	HC	As	2.65127801399814	0	3.54767645967841	1.77219187242056	LTR	-0.308658030990008
int_As:47153	6.40527299105926	3.55053004291234	int	rnd-4_family-4857	N0.HOG0000003_OG0000003_n0	C	As	3.03181227133037	0	2.60032767012239	1.77041481580538	int	0.0718762263422188
LTR_As:15183	1.083726307491	0.380694054310466	LTR	rnd-5_family-1507	N0.HOG0000179_OG0000165_-	LC	As	2.16731733474818	0	3.03390006227293	1.77018078971547	LTR	-0.792618710239976
int_As:2447	6.51092186395467	2.70894226944495	int	rnd-5_family-767	N0.HOG0000199_OG0000185_-	LC	As	2.91907809237607	0	2.99811777947792	1.76879127563334	int	-0.040857952612078
int_As:6035	8.45327746923578	14.9455370036835	int	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	3.6457169393696	1	0.954780773120288	1.76812452646953	int	0.685780894381452
LTR_As:46838	0.401648336810796	1.14125498660865	LTR	rnd-1_family-873	no_RT	Other	As	2.56820172406699	1	0.490279375060077	1.7680958659464	LTR	-0.391734320921157
int_As:22120	2.849408962856	1.05846625250356	int	rnd-5_family-4465	N0.HOG0000190_OG0000176_-	LC	As	2.54032947479087	0	3.09716717819097	1.76559714576189	int	-0.419606570197278
LTR_As:55496	6.48129078057523	0.848771863447771	LTR	rnd-4_family-2781	N0.HOG0000016_OG0000008_n0	HC	As	2.45484486000851	0	4.53365597910614	1.76528837783845	LTR	-0.505091184979642
LTR_As:46776	9.25389966419713	2.66533516077088	LTR	rnd-3_family-2400	N0.HOG0000003_OG0000003_n0	C	As	2.91381385238372	0	3.51492527229798	1.76389919136476	LTR	-0.0461221926044351
int_As:5964	0.0697819319656508	2.39619592145391	int	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	2.86981820797933	1	-1.96211606038524	1.76363614848279	int	-0.0901178370088238
LTR_As:43678	0.345333397912189	1.03772140759014	LTR	rnd-5_family-957	no_RT	Other	As	2.5327543789925	1	0.447171047922697	1.76349879876152	LTR	-0.427181665995654
soloLTR_As:28302	3.00622441155432	1.03756500915152	soloLTR	rnd-5_family-4970	N0.HOG0000010_OG0000006_n0	HC	As	2.5327543789925	0	3.19649913402688	1.76334121291084	soloLTR	-0.427181665995654
int_As:44380	16.5206929833604	4.11995722722251	int	rnd-5_family-8689	N0.HOG0000003_OG0000003_n0	C	As	3.09656243837414	0	3.73588010091588	1.76313097028325	int	0.136626393385984
LTR_As:51480	0.209398689506956	1.22737209879615	LTR	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	2.59879050676312	1	-0.267945730329208	1.76300404453709	LTR	-0.361145538225037
int_As:19261	1.32746102875398	0.272508496335343	int	rnd-1_family-943	no_RT	Other	As	2.06069784035361	0	3.6532079163592	1.76165708108884	int	-0.89923820463454
LTR_As:26783	0.279918700118785	1.16418317920565	LTR	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	2.57863920996807	1	0.0792725875656071	1.76000498264485	LTR	-0.38129683502008
int_As:437	0.972461885894472	2.83841201711013	int	rnd-4_family-1483	N0.HOG0000003_OG0000003_n0	C	As	2.9415114326344	1	0.321826893142281	1.75884641208522	int	-0.0184246123537486
int_As:27584	1.56011850265753	10.1253551762573	int	rnd-5_family-957	no_RT	Other	As	3.48129927333286	1	-0.85044119864504	1.75807374443718	int	0.521363228344704
soloLTR_As:31939	0.412110690641205	1.17935830254387	soloLTR	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	2.5854607295085	1	0.464790498423509	1.75489742740888	soloLTR	-0.374475315479651
int_As:21505	10.7106049012788	5.02443812819435	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	3.18383903705642	0	2.82634287748936	1.75225938680868	int	0.22390299206827
LTR_As:35969	2.575743906848	0.5783816562869	LTR	rnd-5_family-4989	N0.HOG0000010_OG0000006_n0	HC	As	2.31806333496276	0	3.6958261585905	1.75097102061135	LTR	-0.64187271002539
int_As:34078	4.31085511195761	7.38350807355329	int	rnd-1_family-218	no_RT	Other	As	3.34869419026554	1	0.989253757677633	1.74926374115698	int	0.388758145277389
int_As:9151	32.9174336700299	4.73533064203389	int	rnd-5_family-6654	N0.HOG0000003_OG0000003_n0	C	As	3.15986784709257	0	4.51495727259999	1.74822969059188	int	0.199931802104415
LTR_As:46290	4.07976801998547	0.562016150711133	LTR	rnd-5_family-7397	no_RT	Other	As	2.30749603791321	0	4.37079559615951	1.74717486427912	LTR	-0.652440007074939
LTR_As:47353	0.838934896964359	0.141546120585039	LTR	rnd-5_family-3872	N0.HOG0000003_OG0000003_n0	C	As	1.89209460269048	0	3.62024107383514	1.7461175323135	LTR	-1.06784144229767
LTR_As:16474	0.477245655821896	1.18940711581231	LTR	rnd-1_family-218	no_RT	Other	As	2.59217675739587	1	0.608190256157763	1.74414860580185	LTR	-0.367759287592285
soloLTR_As:36833	2.81106712328828	0.89449158406131	soloLTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2.4814426285023	0	3.27376854830326	1.743264085963	soloLTR	-0.478493416485847
int_As:8118	2.70277320499474	0.563224226780958	int	rnd-5_family-557	N0.HOG0000003_OG0000003_n0	C	As	2.3096301674259	0	3.79041614930107	1.74309401100941	int	-0.650305877562253
int_As:63642	1.88332430824375	5.10885810425385	int	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	3.19395897801919	1	0.358241449248271	1.74222555039682	int	0.234022933031035
int_As:13202	0.517810026573668	1.97000598648323	int	rnd-4_family-696	N0.HOG0000047_OG0000033_n0	C	As	2.79588001734408	1	0.0281551065569724	1.7421739676683	int	-0.164056027644076
int_As:27614	14.2236528051653	3.5623449372705	int	rnd-5_family-10151	N0.HOG0000095_OG0000081_n0	LC	As	3.04218159451577	0	3.70223359523212	1.74068835570694	int	0.0822455495276144
int_As:38799	3.60378259461136	1.3293007947915	int	rnd-5_family-2004	N0.HOG0000009_OG0000005_n23	HC	As	2.63748972951251	0	3.10080392055489	1.74013910601719	int	-0.322446315475641
int_As:56363	2.25198862934072	1.02142580599513	int	rnd-4_family-2355	N0.HOG0000003_OG0000003_n0	C	As	2.53402610605613	0	2.79361443540961	1.73758856530117	int	-0.425909938932017
int_As:20083	17.2151880356996	3.28924629084026	int	rnd-5_family-10151	N0.HOG0000095_OG0000081_n0	LC	As	3.00987563371216	0	4.08283312456914	1.73656213064961	int	0.0499395887240084
int_As:20211	0.272005691868931	1.31211424098143	int	rnd-1_family-218	no_RT	Other	As	2.63346845557959	1	-0.139088820526365	1.73553004942989	int	-0.326467589408565
int_As:29689	0.834591772549788	2.12907375859543	int	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	2.82994669594164	1	0.497922364655724	1.73434361879275	int	-0.129989349046516
int_As:62845	2.3295460902822	5.23683096546612	int	rnd-1_family-767	N0.HOG0000032_OG0000021_n0	C	As	3.20790353038605	1	0.602369669927401	1.73084282481942	int	0.2479674853979
int_As:55619	8.14150646076434	3.90519780435522	int	rnd-5_family-8492	no_RT	Other	As	3.08386080086657	0	2.76782916429909	1.73084028014355	int	0.123924755878421
soloLTR_As:35165	3.6874017935156	0.796138055316597	soloLTR	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	2.44090908206522	0	3.78608165252022	1.7300928325809	soloLTR	-0.519026962922934
LTR_As:23424	0.722829811692899	1.74431916942886	LTR	rnd-5_family-2789	N0.HOG0000003_OG0000003_n0	C	As	2.74973631556906	1	0.583712793380198	1.73000133368623	LTR	-0.210199729419091
soloLTR_As:20693	4.10430476356249	1.42015475782342	soloLTR	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.66745295288995	0	3.18332456774384	1.72807416202004	soloLTR	-0.292483092098198
LTR_As:35931	5.95251029866539	2.50543298484178	LTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.8992731873176	0	2.93691493142721	1.7272801812418	LTR	-0.0606628576705481
int_As:27616	11.9822882214917	3.41448819253163	int	rnd-5_family-10151	N0.HOG0000095_OG0000081_n0	LC	As	3.02897770520878	0	3.50092536707561	1.72540209674237	int	0.0690416602206261
int_As:51346	3.91337031761924	1.3752977238034	int	rnd-4_family-356	no_RT	Other	As	2.65513843481138	0	3.15765237146793	1.7243145513886	int	-0.30479761017677
int_As:15190	77.5318731189531	30.5029818312997	int	rnd-5_family-273	N0.HOG0000027_OG0000016_n0	C	As	3.96736073996595	0	3.06544445671399	1.72302835777991	int	1.0074246949778
LTR_As:13961	13.2212642537739	1.13885035416618	LTR	rnd-5_family-3652	N0.HOG0000047_OG0000033_n0	C	As	2.58206336291171	0	5.12616930561893	1.72113797783188	LTR	-0.377872682076443
int_As:36849	1.86763814550434	5.90125620314661	int	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	3.26197619139781	1	0.120554466114018	1.71981636820675	int	0.302040146409661
soloLTR_As:12255	1.5393241850124	0.475327538886401	soloLTR	rnd-5_family-2004	N0.HOG0000009_OG0000005_n23	HC	As	2.25767857486918	0	3.19674956654957	1.71924930455542	soloLTR	-0.702257470118967
int_As:22062	1.37605553998124	0.379692215133936	int	rnd-5_family-1554	N0.HOG0000047_OG0000033_n0	C	As	2.18184358794477	0	3.29861939518024	1.71861290233054	int	-0.778092457043379
int_As:24191	33.6848557759366	13.4555862919872	int	rnd-4_family-4857	N0.HOG0000003_OG0000003_n0	C	As	3.6159500516564	0	3.03301292005744	1.71676518251152	int	0.656014006668249
int_As:3936	18.5817643151395	10.7349323815979	int	rnd-5_family-2872	N0.HOG0000003_OG0000003_n0	C	As	3.51890857369141	0	2.50132658508643	1.71649629104248	int	0.558972528703262
int_As:60255	6.33527802918685	13.2840687524824	int	rnd-5_family-1215	N0.HOG0000003_OG0000003_n0	C	As	3.61055370531709	1	0.662278492444572	1.71634547899112	int	0.650617660328943
int_As:52159	0.347602120641292	2.85902065595544	int	rnd-4_family-696	N0.HOG0000047_OG0000033_n0	C	As	2.95808584852109	1	-0.95733415511664	1.71428200085136	int	-0.00185019646706674
int_As:21132	7.09956658300898	3.29494899199362	int	rnd-5_family-8573	N0.HOG0000009_OG0000005_n23	HC	As	3.01745072951054	0	2.79398399863081	1.71386142024578	int	0.0575146845223844
LTR_As:18762	1.63204587803258	0.571234271899441	LTR	rnd-5_family-4027	N0.HOG0000027_OG0000016_n0	C	As	2.32428245529769	0	3.05369432917409	1.71338331865185	LTR	-0.635653589690459
LTR_As:14139	2.37579758614925	1.11939904088306	LTR	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	2.57749179983723	0	2.72282160268719	1.71237601761966	LTR	-0.382444245150927
int_As:1744	1.59437643608712	0.0932057235040372	int	rnd-4_family-770	N0.HOG0000174_OG0000160_-	LC	As	1.81291335664286	0	4.72102857560703	1.70661574005324	int	-1.1470226883453
soloLTR_As:21541	0.14474070181983	1.15619959965707	soloLTR	rnd-1_family-218	no_RT	Other	As	2.59217675739587	1	-0.546470234498929	1.7058890315754	soloLTR	-0.367759287592285
int_As:13899	3.69882625696998	13.1003994811816	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	3.60841905131729	1	-0.0879035457698274	1.70355635763867	int	0.648483006329134
int_As:583	3.79021014643334	7.02615765999917	int	rnd-1_family-911	N0.HOG0000003_OG0000003_n0	C	As	3.34143452457814	1	0.83303910154362	1.70300587413346	int	0.381498479589988
int_As:57873	7.85089534948081	32.3326194799094	int_fl	rnd-3_family-1455	N0.HOG0000032_OG0000021_n0	C	As	3.99860802931509	1	-0.322527311545163	1.7029588022649	int	1.03867198432694
int_As:36101	11.4793040893769	2.58289311903776	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	2.91960102378411	0	3.80307117999361	1.7020781143308	int	-0.040335021204041
int_As:57860	5.04529450005026	1.25739534697415	int	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	2.62736585659273	0	3.60672179240736	1.70153240859988	int	-0.332570188395419
int_As:48214	1.58368951923567	3.07492387617102	int	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	2.99255351783214	1	0.792924585608827	1.70059874852379	int	0.0326174728439836
int_As:41310	1.78678151927002	0.620071442649814	int	rnd-5_family-2872	N0.HOG0000003_OG0000003_n0	C	As	2.35793484700045	0	3.06368282983878	1.70032057998468	int	-0.602001197987698
int_As:32956	1.37928856463336	7.89739125506562	int	rnd-1_family-602	no_RT	Other	As	3.39252108993193	1	-0.720229202791159	1.69926333491178	int	0.432585044943781
soloLTR_As:16149	14.8234198065916	3.05589514844185	soloLTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	2.9903388547876	0	3.9335253558411	1.69918429982661	soloLTR	0.0304028097994498
int_As:29136	0.598138066310846	1.59624101805581	int	rnd-1_family-937	N0.HOG0000032_OG0000021_n0	C	As	2.72345567203519	1	0.442585508847014	1.69776370066042	int	-0.236480372952966
int_As:44155	6.50537879485972	2.45865536223227	int	rnd-5_family-2363	N0.HOG0000003_OG0000003_n0	C	As	2.90091306773767	0	3.05717076473311	1.69590492649936	int	-0.0590229772504829
LTR_As:45246	2.31629890130247	0.779082588396169	LTR	rnd-4_family-1483	N0.HOG0000003_OG0000003_n0	C	As	2.44247976906445	0	3.13663346998951	1.69558015120727	LTR	-0.517456275923703
LTR_As:59141	11.1292862402694	0.423884748830535	LTR	rnd-4_family-450	N0.HOG0000010_OG0000006_n0	HC	As	2.22530928172586	0	6.06521994277694	1.69472285052247	LTR	-0.734626763262289
int_As:2090	9.90382850204648	2.67982624070067	int	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.93701610746481	0	3.53457353956152	1.69448070181906	int	-0.0229199375233375
LTR_As:2021	0.484318174535154	1.45610327404202	LTR	rnd-5_family-878	N0.HOG0000027_OG0000016_n0	C	As	2.68752896121463	1	0.310648000834172	1.69423629188431	LTR	-0.272407083773517
int_As:60186	3.16734714755796	8.78343616519598	int	rnd-4_family-243	N0.HOG0000050_OG0000036_n0	C	As	3.43964842956347	1	0.256485125614891	1.69392319471185	int	0.479712384575322
int_As:10016	5.85991290914488	0.986705289163759	int	rnd-5_family-2974	N0.HOG0000027_OG0000016_n0	C	As	2.53529412004277	0	4.12387338332821	1.68966730291351	int	-0.424641924945381
int_As:20756	10.3280786288784	32.0178551924509	int_fl	rnd-3_family-1455	N0.HOG0000032_OG0000021_n0	C	As	3.99865159599837	1	0.0677001338060745	1.68875465576039	int	1.03871555101022
int_As:10767	3.70620103027278	11.4554067460348	int	rnd-1_family-218	no_RT	Other	As	3.55545721720465	1	0.0908566981680774	1.68781937423781	int	0.595521172216498
LTR_As:41990	0.448535122820623	1.15067203415836	LTR_fl	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	2.59659709562646	1	0.524263403478072	1.68655169515502	LTR	-0.363338949361692
int_As:3331	5.37534765316216	8.94616914604168	int	rnd-5_family-3086	N0.HOG0000026_OG0000015_n0	C	As	3.44978684698577	1	0.963940644676652	1.68636194463422	int	0.489850801997622
soloLTR_As:4494	4.67520754439075	2.45276708814413	soloLTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	2.90308998699194	0	2.58356970883795	1.68528684705931	soloLTR	-0.056846057996208
int_As:17052	8.29620365987544	1.94982790277852	int	rnd-5_family-274	N0.HOG0000174_OG0000160_-	LC	As	2.80888586735981	0	3.70805108928869	1.68484898817357	int	-0.15105017762834
int_As:27816	3.04844808665562	0.570350824172201	int	rnd-5_family-9494	N0.HOG0000009_OG0000005_n23	HC	As	2.33243845991561	0	3.88150087773806	1.68449814284278	int	-0.627497585072546
int_As:45315	52.4362987591205	22.8614325616914	int_fl	rnd-5_family-2974	N0.HOG0000027_OG0000016_n0	C	As	3.85479169405399	0	2.87623443826104	1.68282831493172	int	0.894855649065834
soloLTR_As:12453	6.96668923037048	2.83677789484193	soloLTR	rnd-1_family-819	N0.HOG0000010_OG0000006_n0	HC	As	2.96567197122011	0	2.93925180026074	1.67815309121994	soloLTR	0.00573592623195474
int_As:31191	2.17036424076924	0.864197475408229	int	rnd-4_family-2256	N0.HOG0000003_OG0000003_n0	C	As	2.48855071650044	0	2.89473521021537	1.67786390568635	int	-0.471385328487707
int_As:5306	3.33085252831067	1.66380455418094	int	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	2.74663419893758	0	2.62858397504146	1.67709969115938	int	-0.213301846050573
int_As:30997	6.89629433690794	2.10438966361219	int	rnd-5_family-7789	N0.HOG0000016_OG0000008_n0	HC	As	2.84323277809801	0	3.33149201366036	1.67382486728866	int	-0.116703266890142
int_As:59436	0.276413095897438	1.65623107951702	int	rnd-4_family-681	N0.HOG0000113_OG0000099_n0	LC	As	2.74585519517373	1	-0.492199192507521	1.67318852015935	int	-0.214080849814423
soloLTR_As:56994	2.06248393263583	0.573930821686089	soloLTR	rnd-4_family-356	no_RT	Other	As	2.3384564936046	0	3.32295860555833	1.67259584554082	soloLTR	-0.621479551383547
int_As:41516	0.413334822867636	2.12620828916649	int	rnd-3_family-1455	N0.HOG0000032_OG0000021_n0	C	As	2.8481891169914	1	-0.404437775338311	1.67186889264944	int	-0.111746927996753
int_As:35146	1.43943024048026	4.11938788511482	int	rnd-5_family-4332	N0.HOG0000086_OG0000072_n0	C	As	3.12417805547468	1	0.229124519934796	1.6714148347866	int	0.164242010486523
LTR_As:36133	1.40691276008974	0.522657447071632	LTR	rnd-5_family-1804	N0.HOG0000125_OG0000111_n0	LC	As	2.30535136944662	0	2.91864876544156	1.67103760077382	LTR	-0.654584675541528
soloLTR_As:46036	4.47743203685714	2.27977961191337	soloLTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	2.87737134586977	0	2.60817037884176	1.67058342149309	soloLTR	-0.0825646991183779
int_As:56011	14.2205879609539	6.22235836007754	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	3.29972515397564	0	2.84637976288881	1.66935726608528	int	0.339789108987485
LTR_As:35245	7.4149971953799	1.26678310885565	LTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	2.63948648926859	0	4.11118811800045	1.66896294984214	LTR	-0.320449555719566
int_As:959	2.84645490712509	5.30794057250629	int	rnd-5_family-1507	N0.HOG0000179_OG0000165_-	LC	As	3.23223352111473	1	0.797591010292226	1.66879640032161	int	0.272297476126582
int_As:34568	6.09810421589278	27.5524430485794	int_fl	rnd-1_family-767	N0.HOG0000032_OG0000021_n0	C	As	3.93981866282138	1	-0.48542753888599	1.66835694191747	int	0.979882617833228
soloLTR_As:23962	2.51881532517109	1.07849915537958	soloLTR	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	2.57634135020579	0	2.80773485394014	1.66817043521302	soloLTR	-0.383594694782359
int_As:45232	3.13142419768711	1.30338520422349	int	rnd-5_family-4786	N0.HOG0000129_OG0000115_n0	LC	As	2.65127801399814	0	2.85933342201089	1.6669329518815	int	-0.308658030990008
int_As:51989	16.1979403440225	7.98356597703385	int	rnd-4_family-2256	N0.HOG0000003_OG0000003_n0	C	As	3.4072208929274	0	2.67565938455968	1.66576825678947	int	0.447284847939245
int_As:26676	8.6867372163281	24.2277410348495	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	3.88519154060685	1	0.198090359653192	1.66518048442182	int	0.925255495618696
LTR_As:36107	2.5683585916625	0.743359169433235	LTR	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	2.4345689040342	0	3.30528220701376	1.66460530493726	LTR	-0.525367140953953
