adult_polyP	IP_polyP	LTR_type	family	HOG	cons	strand	length	div	sFam	rpkm_adult_polyP	rpkm_IP_polyP	LTR_type2	species	log2RPKM_centered
LTR_As:35941	1.31741416407265	1.91662795500534	LTR	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	227	10.6	LTR/Gypsy	5.8035866258707	8.44329495597067	non-autonomous	heligmosomoides_polygyrus	-0.666784428633961
int_As:35942	0.731039838650863	0.0652742286760558	int	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	116	4.3	LTR/Gypsy	6.3020675745764	0.562708867897032	non-autonomous	heligmosomoides_polygyrus	-4.57412993782538
LTR_As:35955	22.8465108470996	10.5420644210016	LTR	rnd-5_family-9991	N0.HOG0000003_OG0000003_n0	C	As	189	8.6	LTR/Gypsy	120.881009773014	55.7781186296379	non-autonomous	heligmosomoides_polygyrus	2.05703682625764
LTR_As:35956	7.12925783806489	17.0157362336307	LTR	rnd-5_family-9991	N0.HOG0000003_OG0000003_n0	C	As	198	9.8	LTR/Gypsy	36.0063527174994	85.9380617860135	non-autonomous	heligmosomoides_polygyrus	2.68063479200269
int_As:35958	186.226806367909	184.08473284738	int	rnd-5_family-793	N0.HOG0000027_OG0000016_n0	C	As	1802	34.4	LTR/Pao	103.344509638129	102.155789593441	non-autonomous	heligmosomoides_polygyrus	2.93003661731626
LTR_As:35963	9.56493535309375	12.0987299567423	LTR	rnd-5_family-3921	N0.HOG0000003_OG0000003_n0	C	As	352	2.6	LTR/Gypsy	27.1731117985618	34.3713919225634	non-autonomous	heligmosomoides_polygyrus	1.3585458295684
int_As:35964	12.1187020865591	12.8633908670321	int	rnd-5_family-3921	N0.HOG0000003_OG0000003_n0	C	As	840	0.4	LTR/Gypsy	14.4270262935228	15.3135605559906	non-autonomous	heligmosomoides_polygyrus	0.192147315379716
LTR_As:35966	1.80497165511614	1.81348288271835	LTR	rnd-4_family-2167	no_RT	Other	As	323	21.7	LTR/Pao	5.58814753905925	5.6144980889113	non-autonomous	heligmosomoides_polygyrus	-1.25543348448653
Undetermined_As:35987	4.8494522846132	4.65576502365684	Undetermined	rnd-5_family-13323	N0.HOG0000027_OG0000016_n0	C	As	999	32	LTR/Pao	4.8543065912044	4.66042544910594	non-autonomous	heligmosomoides_polygyrus	-1.52412887820352
int_As:35988	1.80131359402582	1.53754698170113	int	rnd-5_family-13323	N0.HOG0000027_OG0000016_n0	C	As	721	31.5	LTR/Pao	2.49835449934233	2.13252008557715	non-autonomous	heligmosomoides_polygyrus	-2.65203121244822
Undetermined_As:36007	142.56506082806	105.247788217967	Undetermined	rnd-5_family-8350	no_RT	Other	As	1212	28.5	LTR/Gypsy	117.627937976947	86.8381090907322	non-autonomous	heligmosomoides_polygyrus	2.69566586396659
Undetermined_As:36008	29.1781309483231	28.8904575692846	Undetermined	rnd-5_family-8350	no_RT	Other	As	234	23.9	LTR/Gypsy	124.692867300526	123.463493885832	non-autonomous	heligmosomoides_polygyrus	3.20335017118985
Undetermined_As:36014	10.6051102340489	12.5866611710953	Undetermined	rnd-4_family-602	N0.HOG0000003_OG0000003_n0	C	As	2625	25.8	LTR/Gypsy	4.04004199392338	4.79491854136965	non-autonomous	heligmosomoides_polygyrus	-1.48308423619473
int_As:36029	1.32272263375578	1.17054179037747	int	rnd-4_family-1034	N0.HOG0000201_OG0000187_-	LC	As	445	8.2	LTR/Gypsy	2.97241041293434	2.63043098961229	non-autonomous	heligmosomoides_polygyrus	-2.34929134147497
int_As:36030	0.59025207381865	0.45063236720722	int	rnd-4_family-1034	N0.HOG0000201_OG0000187_-	LC	As	907	12.6	LTR/Gypsy	0.650774061542061	0.496838332091753	non-autonomous	heligmosomoides_polygyrus	-4.75374215254138
int_As:36031	1.86029296242382	15.0068878787092	int	rnd-4_family-1034	N0.HOG0000201_OG0000187_-	LC	As	627	8.5	LTR/Gypsy	2.96697442172859	23.9344304285633	non-autonomous	heligmosomoides_polygyrus	0.83642502693638
Undetermined_As:36044	3.18372650011644	3.91919146756304	Undetermined	rnd-4_family-719	no_RT	Other	As	289	27.5	LTR/Gypsy	11.0163546716832	13.5612161507371	non-autonomous	heligmosomoides_polygyrus	0.0168241156451825
int_As:36062	6.65104304489797	5.81853117824062	int	rnd-3_family-650	N0.HOG0000003_OG0000003_n0	C	As	1289	30.8	LTR/Gypsy	5.15984720317919	4.51398850135036	non-autonomous	heligmosomoides_polygyrus	-1.57018779887041
int_As:36068	1.61116444872515	1.23326449017518	int	rnd-4_family-1116	N0.HOG0000123_OG0000109_n0	LC	As	337	25.9	LTR/Pao	4.78090340867997	3.65953854651388	non-autonomous	heligmosomoides_polygyrus	-1.87292880059402
int_As:36071	6.45856633077648	9.68863746491296	int	rnd-5_family-9293	N0.HOG0000003_OG0000003_n0	C	As	3364	29.5	LTR/Gypsy	1.91990675706792	2.88009437125831	non-autonomous	heligmosomoides_polygyrus	-2.21847445754169
int_As:36072	2.47245799621422	2.4870668803915	int	rnd-5_family-9293	N0.HOG0000003_OG0000003_n0	C	As	864	22.7	LTR/Gypsy	2.86164119932201	2.87854963008276	non-autonomous	heligmosomoides_polygyrus	-2.2192484558949
int_As:36076	1336.47586218828	454.02817148189	int	rnd-5_family-2597	N0.HOG0000010_OG0000006_n0	HC	As	7769	2.4	LTR/Pao	172.026755333798	58.4410054681284	non-autonomous	heligmosomoides_polygyrus	2.12431855220468
LTR_As:36079	236.356324427736	97.351444001395	LTR	rnd-5_family-2597	N0.HOG0000010_OG0000006_n0	HC	As	792	1	LTR/Pao	298.429702560273	122.918489900751	non-autonomous	heligmosomoides_polygyrus	3.19696759550885
int_As:36080	337.541863152522	109.044045609497	int	rnd-5_family-2597	N0.HOG0000010_OG0000006_n0	HC	As	2193	1.3	LTR/Pao	153.917858254684	49.7236870084345	non-autonomous	heligmosomoides_polygyrus	1.89127082862109
int_As:36085	5.31066379955502	2.85545972844815	int	rnd-5_family-5902	N0.HOG0000179_OG0000165_-	LC	As	434	12.2	LTR/Pao	12.2365525335369	6.57940029596349	non-autonomous	heligmosomoides_polygyrus	-1.02663445225419
LTR_As:36086	1.59789033162702	0.327369491405646	LTR	rnd-5_family-5902	N0.HOG0000179_OG0000165_-	LC	As	91	13.2	LTR/Pao	17.5592344134838	3.59746693852358	non-autonomous	heligmosomoides_polygyrus	-1.89760911401828
int_As:36102	2.74524598084161	3.69282066547921	int	rnd-4_family-2400	N0.HOG0000010_OG0000006_n0	HC	As	1644	17.3	LTR/Pao	1.66985765258006	2.24624128070512	non-autonomous	heligmosomoides_polygyrus	-2.57707763877633
int_As:36103	0.727929758151293	0.970233675631735	int	rnd-4_family-2400	N0.HOG0000010_OG0000006_n0	HC	As	1094	9.3	LTR/Pao	0.66538369118034	0.886868076445827	non-autonomous	heligmosomoides_polygyrus	-3.91779912079901
int_As:36106	36.4179118910212	20.0681756291459	int	rnd-4_family-2400	N0.HOG0000010_OG0000006_n0	HC	As	613	27.9	LTR/Pao	59.4093179298878	32.737643766959	non-autonomous	heligmosomoides_polygyrus	1.28828804268016
LTR_As:36110	20.2828365695514	12.0298530008441	LTR	rnd-5_family-3287	N0.HOG0000010_OG0000006_n0	HC	As	860	12.1	LTR/Pao	23.5846936855249	13.9882011637722	non-autonomous	heligmosomoides_polygyrus	0.0615480011511313
int_As:36124	154.351193679283	93.3005585196604	int	rnd-5_family-7916	N0.HOG0000003_OG0000003_n0	C	As	6235	31.3	LTR/Gypsy	24.7556044393397	14.9640029702743	non-autonomous	heligmosomoides_polygyrus	0.158833709881522
int_As:36128	77.2226437929324	35.0269822543103	int	rnd-5_family-4388	N0.HOG0000026_OG0000015_n0	C	As	3718	31.4	LTR/Gypsy	20.7699418485563	9.42092045570475	non-autonomous	heligmosomoides_polygyrus	-0.508722519478394
int_As:36134	0.364891019180482	0.390925558201519	int	rnd-4_family-2400	N0.HOG0000010_OG0000006_n0	HC	As	604	15.9	LTR/Pao	0.604124203941195	0.647227745366754	non-autonomous	heligmosomoides_polygyrus	-4.37224518269999
int_As:36135	6.88767578011153	5.8624344621873	int	rnd-4_family-2400	N0.HOG0000010_OG0000006_n0	HC	As	6186	10.8	LTR/Pao	1.11342964437626	0.94769389948065	non-autonomous	heligmosomoides_polygyrus	-3.82209748637933
LTR_As:36136	0.363209186433578	0.194871441531879	LTR	rnd-4_family-2400	N0.HOG0000010_OG0000006_n0	HC	As	495	23.5	LTR/Pao	0.733755932189047	0.393679679862382	non-autonomous	heligmosomoides_polygyrus	-5.08949638887039
int_As:36149	19.3449417915266	21.9240080630379	int	rnd-5_family-1753	N0.HOG0000070_OG0000056_n0	C	As	6796	1.5	LTR/Gypsy	2.84651880393269	3.22601648955825	non-autonomous	heligmosomoides_polygyrus	-2.054836729627
LTR_As:36150	28.6783933845702	46.0141288008857	LTR	rnd-5_family-1753	N0.HOG0000070_OG0000056_n0	C	As	223	2.2	LTR/Gypsy	128.602660917355	206.341384757335	non-autonomous	heligmosomoides_polygyrus	3.94429885105977
Undetermined_As:36158	3.72426381289598	2.98717665547696	Undetermined	CER7-I_CE	no_RT	Other	As	73	12.3	LTR/Pao_CER7-I_CE_As	51.0173125054244	40.9202281572186	non-autonomous	heligmosomoides_polygyrus	1.61015174159345
int_As:36188	11.5626992455908	12.4987567989826	int	rnd-5_family-5530	N0.HOG0000003_OG0000003_n0	C	As	553	32.9	LTR/Gypsy	20.9090402271082	22.6017301970752	non-autonomous	heligmosomoides_polygyrus	0.753770769896531
int_As:36190	12.854178348147	4.79906972982659	int	rnd-5_family-1085	N0.HOG0000003_OG0000003_n0	C	As	545	35.4	LTR/Gypsy	23.5856483452239	8.80563253179192	non-autonomous	heligmosomoides_polygyrus	-0.606163902008712
int_As:36197	460.597024585309	304.178284796219	int	rnd-5_family-2597	N0.HOG0000010_OG0000006_n0	HC	As	8271	10.1	LTR/Pao	55.6881906160451	36.7764822628726	non-autonomous	heligmosomoides_polygyrus	1.45612104246887
LTR_As:36198	7.80499724793309	5.19856394523123	LTR	rnd-5_family-2597	N0.HOG0000010_OG0000006_n0	HC	As	792	2.8	LTR/Pao	9.85479450496603	6.56384336519095	non-autonomous	heligmosomoides_polygyrus	-1.03004973054272
Undetermined_As:36210	0.367441159122942	1.20751569050025	Undetermined	rnd-4_family-602	N0.HOG0000003_OG0000003_n0	C	As	376	26.1	LTR/Gypsy	0.977237125326973	3.21147790026662	non-autonomous	heligmosomoides_polygyrus	-2.06135317377839
int_As:36218	38.3327424920015	14.8423724315473	int	rnd-4_family-145	N0.HOG0000010_OG0000006_n0	HC	As	586	12.9	LTR/Pao	65.4142363344735	25.3282805999101	non-autonomous	heligmosomoides_polygyrus	0.918086696117694
LTR_As:36219	11.6330747794539	9.60718657810206	LTR	rnd-4_family-145	N0.HOG0000010_OG0000006_n0	HC	As	229	13.2	LTR/Pao	50.7994531853883	41.9527798170396	non-autonomous	heligmosomoides_polygyrus	1.6461039602075
int_As:36220	341.237228212722	246.116149176181	int	rnd-4_family-145	N0.HOG0000010_OG0000006_n0	HC	As	3101	18.6	LTR/Pao	110.041028124064	79.3667040232768	non-autonomous	heligmosomoides_polygyrus	2.56587144634048
LTR_As:36227	0.072818377981099	0.196226138677667	LTR	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	231	6.8	LTR/Gypsy	0.315231073511251	0.849463803799425	non-autonomous	heligmosomoides_polygyrus	-3.97996616270886
int_As:36228	4.89224684644099	5.95913184918393	int	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	4562	1.1	LTR/Gypsy	1.07239080369158	1.30625424138183	non-autonomous	heligmosomoides_polygyrus	-3.35915482077092
LTR_As:36229	0.072818377981099	0.718827771861944	LTR	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	231	5.9	LTR/Gypsy	0.315231073511251	3.11180853619889	non-autonomous	heligmosomoides_polygyrus	-2.10683724566668
int_As:36244	1.10052766776819	1.10274116710542	int	rnd-4_family-2400	N0.HOG0000010_OG0000006_n0	HC	As	293	32.2	LTR/Pao	3.75606712548871	3.76362173073523	non-autonomous	heligmosomoides_polygyrus	-1.83246890756416
int_As:36246	1.25380597648783	0.52675039130686	int	rnd-3_family-64	no_RT	Other	As	3710	16.5	LTR/Pao	0.337953093392946	0.141981237549019	non-autonomous	heligmosomoides_polygyrus	-6.56081834333062
int_As:36252	60.413716198027	42.5802698617316	int	rnd-5_family-6480	N0.HOG0000003_OG0000003_n0	C	As	4810	31.6	LTR/Gypsy	12.560024157594	8.85244695670096	non-autonomous	heligmosomoides_polygyrus	-0.598514248269292
int_As:36254	0.882718002079157	1.57217603154179	int	rnd-5_family-5902	N0.HOG0000179_OG0000165_-	LC	As	260	22.7	LTR/Pao	3.39506923876599	6.04683089054534	non-autonomous	heligmosomoides_polygyrus	-1.14841131013267
int_As:36258	1.43867072585353	3.862343672586	int	rnd-4_family-835	no_RT	Other	As	655	33	LTR/Gypsy	2.19644385626493	5.89670789707786	non-autonomous	heligmosomoides_polygyrus	-1.18468081266687
int_As:36269	107.411753507456	73.4673403023624	int	rnd-3_family-650	N0.HOG0000003_OG0000003_n0	C	As	4857	15.8	LTR/Gypsy	22.1148349819757	15.1260737703031	non-autonomous	heligmosomoides_polygyrus	0.174375112626103
int_As:36270	88.2581230305609	58.5156444087709	int	rnd-3_family-650	N0.HOG0000003_OG0000003_n0	C	As	1472	18.2	LTR/Gypsy	59.9579640153267	39.7524758211759	non-autonomous	heligmosomoides_polygyrus	1.56838226809733
int_As:36288	10.8878523487879	9.55489061002512	int	rnd-5_family-763	N0.HOG0000047_OG0000033_n0	C	As	760	28.5	LTR/Gypsy	14.326121511563	12.5722244868752	non-autonomous	heligmosomoides_polygyrus	-0.0924225095624855
LTR_As:36295	3.80041773999761	6.98708160617784	LTR	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	233	11.2	LTR/Gypsy	16.3108057510627	29.9874747046259	non-autonomous	heligmosomoides_polygyrus	1.16169758807366
LTR_As:36299	9.03687094538202	7.65003658551758	LTR	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	248	5.8	LTR/Gypsy	36.4389957475081	30.8469217157967	non-autonomous	heligmosomoides_polygyrus	1.20246407926401
int_As:36300	0.437070833015898	0.333629591047923	int	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	140	0.7	LTR/Gypsy	3.12193452154213	2.38306850748516	non-autonomous	heligmosomoides_polygyrus	-2.4917701162393
Undetermined_As:36315	19.3214807492025	11.5873772636311	Undetermined	rnd-4_family-602	N0.HOG0000003_OG0000003_n0	C	As	581	31	LTR/Gypsy	33.2555606698838	19.9438507119296	non-autonomous	heligmosomoides_polygyrus	0.573281541319117
LTR_As:36327	1.47205600770754	3.94520449165122	LTR	rnd-5_family-4388	N0.HOG0000026_OG0000015_n0	C	As	451	0.2	LTR/Gypsy	3.26398227873068	8.74768179967011	non-autonomous	heligmosomoides_polygyrus	-0.615689799627604
int_As:36328	36.0574561561621	18.9315699815839	int	rnd-5_family-4388	N0.HOG0000026_OG0000015_n0	C	As	12296	0.5	LTR/Gypsy	2.93245414412509	1.53965273109823	non-autonomous	heligmosomoides_polygyrus	-3.12198555484316
int_As:36343	51.9682104122103	33.7527694713449	int	rnd-5_family-4522	N0.HOG0000003_OG0000003_n0	C	As	2877	34.3	LTR/Gypsy	18.0633334766111	11.7319323848957	non-autonomous	heligmosomoides_polygyrus	-0.19222178599634
LTR_As:36353	7.50810282330955	4.37444156666136	LTR	rnd-5_family-3917	N0.HOG0000010_OG0000006_n0	HC	As	484	1.9	LTR/Pao	15.5126091390693	9.03810241045736	non-autonomous	heligmosomoides_polygyrus	-0.568570638140293
int_As:36354	103.17012708735	134.395100946868	int	rnd-5_family-3917	N0.HOG0000010_OG0000006_n0	HC	As	2885	1.3	LTR/Pao	35.760875940156	46.584090449521	non-autonomous	heligmosomoides_polygyrus	1.797174877595
int_As:36355	5.36497243144506	2.06062702085072	int	rnd-5_family-3917	N0.HOG0000010_OG0000006_n0	HC	As	1911	1	LTR/Pao	2.80741623832813	1.07829776078007	non-autonomous	heligmosomoides_polygyrus	-3.6358349239468
int_As:36367	59.842871258701	55.1363475904244	int	rnd-4_family-1339	no_RT	Other	As	1484	13.2	LTR/Pao	40.3253849452163	37.1538730393696	non-autonomous	heligmosomoides_polygyrus	1.47085016229281
int_As:36375	55.6036953560507	37.7488717303134	int	rnd-5_family-911	N0.HOG0000003_OG0000003_n0	C	As	877	33.8	LTR/Gypsy	63.4021611813577	43.0431832728773	non-autonomous	heligmosomoides_polygyrus	1.68312232934261
int_As:36389	152.707136017686	112.775589678721	int	rnd-5_family-1313	N0.HOG0000010_OG0000006_n0	HC	As	1259	14.2	LTR/Pao	121.292403508885	89.575527941796	non-autonomous	heligmosomoides_polygyrus	2.74044219395495
int_As:36392	2.48357844982319	2.1178471228699	int	rnd-5_family-9991	N0.HOG0000003_OG0000003_n0	C	As	134	30.6	LTR/Gypsy	18.534167535994	15.8048292751485	non-autonomous	heligmosomoides_polygyrus	0.237703003748539
int_As:36393	12.9579258789542	7.68197675971376	int	rnd-5_family-9991	N0.HOG0000003_OG0000003_n0	C	As	572	26.6	LTR/Gypsy	22.6537165715982	13.4300293001989	non-autonomous	heligmosomoides_polygyrus	0.00280000479913589
LTR_As:36410	23.7276599071845	15.56083840463	LTR	rnd-5_family-2650	N0.HOG0000026_OG0000015_n0	C	As	320	18.9	LTR/Gypsy	74.1489372099517	48.6276200144686	non-autonomous	heligmosomoides_polygyrus	1.85911353587755
int_As:36411	0	0.195772579522613	int	rnd-5_family-2650	N0.HOG0000026_OG0000015_n0	C	As	227	18.6	LTR/Gypsy	0	0.862434271024728	non-autonomous	heligmosomoides_polygyrus	-3.9581041288664
LTR_As:36413	5.23666797104106	13.236120867865	LTR	rnd-5_family-113	N0.HOG0000027_OG0000016_n0	C	As	672	0.6	LTR/Pao	7.79266067119206	19.6966084343229	non-autonomous	heligmosomoides_polygyrus	0.555284785431992
LTR_As:36416	16.8763613812579	16.5561730025519	LTR	rnd-5_family-113	N0.HOG0000027_OG0000016_n0	C	As	671	0.5	LTR/Pao	25.1510601807122	24.673879288453	non-autonomous	heligmosomoides_polygyrus	0.880322110073596
int_As:36417	247.243720563182	173.294118152806	int	rnd-5_family-113	N0.HOG0000027_OG0000016_n0	C	As	6709	0.6	LTR/Pao	36.8525444273635	25.8300966094509	non-autonomous	heligmosomoides_polygyrus	0.946390591931447
int_As:36420	13.229479163671	13.5656845875136	int	rnd-5_family-113	N0.HOG0000027_OG0000016_n0	C	As	532	0.8	LTR/Pao	24.8674420369756	25.4994071193865	non-autonomous	heligmosomoides_polygyrus	0.927801256229787
LTR_As:36421	0.651907995212367	0.453682688146011	LTR	rnd-5_family-113	N0.HOG0000027_OG0000016_n0	C	As	180	1.7	LTR/Pao	3.62171108451315	2.52045937858895	non-autonomous	heligmosomoides_polygyrus	-2.41090383927914
int_As:36423	16.2152740400508	12.2636937426149	int	rnd-3_family-64	no_RT	Other	As	4500	5.2	LTR/Pao	3.60339423112239	2.72526527613665	non-autonomous	heligmosomoides_polygyrus	-2.29819387434191
LTR_As:36428	0.0726409971034529	0.130532280773205	LTR	rnd-1_family-154	N0.HOG0000201_OG0000187_-	LC	As	106	8.6	LTR/Pao	0.685292425504273	1.23143661106797	non-autonomous	heligmosomoides_polygyrus	-3.44424817621165
int_As:36429	4.4178804362574	2.9871552716459	int	rnd-1_family-154	N0.HOG0000201_OG0000187_-	LC	As	424	20.9	LTR/Pao	10.4195293307958	7.04517752746674	non-autonomous	heligmosomoides_polygyrus	-0.927954481720471
int_As:36441	3.48505587001453	2.75445304663437	int	rnd-5_family-2005	N0.HOG0000113_OG0000099_n0	LC	As	4117	1.3	LTR/Pao	0.846503733304476	0.669043732483451	non-autonomous	heligmosomoides_polygyrus	-4.324418120603
int_As:36453	3.84347179633168	2.91557238092358	int	rnd-5_family-25	N0.HOG0000003_OG0000003_n0	C	As	849	19.9	LTR/Gypsy	4.52705747506676	3.43412530144121	non-autonomous	heligmosomoides_polygyrus	-1.96464786224529
int_As:36454	3.62525870622544	1.82558467837472	int	rnd-5_family-25	N0.HOG0000003_OG0000003_n0	C	As	82	19.5	LTR/Gypsy	44.2104720271395	22.2632277850576	non-autonomous	heligmosomoides_polygyrus	0.732000326320704
LTR_As:36455	0.516587262420921	0.326194445139017	LTR	rnd-5_family-25	N0.HOG0000003_OG0000003_n0	C	As	210	21.7	LTR/Gypsy	2.45993934486153	1.55330688161437	non-autonomous	heligmosomoides_polygyrus	-3.10924765608434
LTR_As:36485	10.7817572338671	10.0132715486505	LTR	rnd-5_family-11441	N0.HOG0000129_OG0000115_n0	LC	As	327	12.8	LTR/Pao	32.971734660144	30.6216255310412	non-autonomous	heligmosomoides_polygyrus	1.19188842200394
int_As:36486	84.9443436070841	47.1303856747973	int	rnd-5_family-11441	N0.HOG0000129_OG0000115_n0	LC	As	1017	11.6	LTR/Pao	83.5244283255498	46.3425621187781	non-autonomous	heligmosomoides_polygyrus	1.78967536050229
int_As:36487	83.3132729681193	36.2452315593439	int	rnd-5_family-11441	N0.HOG0000129_OG0000115_n0	LC	As	3744	11.2	LTR/Pao	22.2524767543054	9.68088449768801	non-autonomous	heligmosomoides_polygyrus	-0.469451676472481
int_As:36493	0.502425150632409	0.196389254789468	int	rnd-5_family-5049	N0.HOG0000003_OG0000003_n0	C	As	236	23.8	LTR/Gypsy	2.12892012979834	0.832157859277407	non-autonomous	heligmosomoides_polygyrus	-4.00966140553723
int_As:36494	4.30056331764953	2.46158834550763	int	rnd-5_family-5049	N0.HOG0000003_OG0000003_n0	C	As	488	23.1	LTR/Gypsy	8.81262974928183	5.04423841292548	non-autonomous	heligmosomoides_polygyrus	-1.40995407697466
int_As:36495	4.90680245349663	1.20355720601629	int	rnd-5_family-5049	N0.HOG0000003_OG0000003_n0	C	As	550	24.1	LTR/Gypsy	8.92145900635752	2.18828582912052	non-autonomous	heligmosomoides_polygyrus	-2.61478935025749
LTR_As:36513	33.6442539065558	22.5334585990118	LTR	rnd-5_family-2650	N0.HOG0000026_OG0000015_n0	C	As	344	9.9	LTR/Gypsy	97.8030636818483	65.5042401134063	non-autonomous	heligmosomoides_polygyrus	2.28892584836292
int_As:36514	2.87918345434967	2.3914180192755	int	rnd-5_family-2650	N0.HOG0000026_OG0000015_n0	C	As	844	10.3	LTR/Gypsy	3.41135480373183	2.83343367212737	non-autonomous	heligmosomoides_polygyrus	-2.24203911159208
LTR_As:36515	1.32796484803231	1.54876801821391	LTR	rnd-5_family-2650	N0.HOG0000026_OG0000015_n0	C	As	342	10.8	LTR/Gypsy	3.88293815214127	4.52856145676581	non-autonomous	heligmosomoides_polygyrus	-1.56553770596339
Undetermined_As:36546	11.6051166438214	11.6379910358088	Undetermined	rnd-5_family-32	no_RT	Other	As	1158	3.5	LTR/Pao	10.021689675148	10.0500786146881	non-autonomous	heligmosomoides_polygyrus	-0.415455660851355
Undetermined_As:36549	20.3159703380405	20.2776659039127	Undetermined	rnd-4_family-602	N0.HOG0000003_OG0000003_n0	C	As	1949	13.5	LTR/Gypsy	10.4237918614882	10.40413848328	non-autonomous	heligmosomoides_polygyrus	-0.365504940112823
Undetermined_As:36553	25.79012343398	42.2948791932255	Undetermined	rnd-5_family-572	N0.HOG0000032_OG0000021_n0	C	As	4101	2.7	LTR/Pao	6.28874016922213	10.3133087523105	non-autonomous	heligmosomoides_polygyrus	-0.378155189976132
int_As:36569	2.02603740446871	1.90138370458726	int	rnd-5_family-6480	N0.HOG0000003_OG0000003_n0	C	As	3228	30.7	LTR/Gypsy	0.627644796923391	0.589028409103861	non-autonomous	heligmosomoides_polygyrus	-4.50818141970039
LTR_As:36579	2.78928338538718	3.88329402659961	LTR	rnd-5_family-3375	N0.HOG0000032_OG0000021_n0	C	As	145	1.4	LTR/Pao	19.2364371406012	26.7813381144801	non-autonomous	heligmosomoides_polygyrus	0.998565598421412
LTR_As:36590	94.4141011828982	59.3011937004801	LTR	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	279	8.4	LTR/Gypsy	338.401796354474	212.549081363728	non-autonomous	heligmosomoides_polygyrus	3.98706167106867
int_As:36591	13.7389228529879	11.6345196055113	int	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	4578	2.1	LTR/Gypsy	3.00107532830666	2.54139790421828	non-autonomous	heligmosomoides_polygyrus	-2.3989682679275
LTR_As:36592	2.75087960484788	2.58752902584541	LTR	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	281	6	LTR/Gypsy	9.78960713468995	9.20828834820431	non-autonomous	heligmosomoides_polygyrus	-0.541657531665942
int_As:36593	0.515414973430102	0.131544794099028	int	rnd-4_family-1720	N0.HOG0000009_OG0000005_n23	HC	As	155	1.9	LTR/Gypsy	3.32525789309743	0.848676090961468	non-autonomous	heligmosomoides_polygyrus	-3.98130460306938
int_As:36597	33.6914379738181	25.759244225268	int	rnd-5_family-4522	N0.HOG0000003_OG0000003_n0	C	As	2807	33.7	LTR/Gypsy	12.0026497947339	9.17678811017743	non-autonomous	heligmosomoides_polygyrus	-0.546601245852916
int_As:36605	23.7622915638331	1.75566711798598	int	rnd-5_family-6541	N0.HOG0000016_OG0000008_n0	HC	As	97	5	LTR/Pao	244.972077977661	18.0996610101648	non-autonomous	heligmosomoides_polygyrus	0.433300229736625
LTR_As:36606	0.80365378977328	0.794371929040553	LTR	rnd-5_family-6541	N0.HOG0000016_OG0000008_n0	HC	As	123	2.6	LTR/Pao	6.53377064856325	6.45830836618336	non-autonomous	heligmosomoides_polygyrus	-1.05343421511993
int_As:36607	2.06047678974422	0.901218145949393	int	rnd-5_family-6541	N0.HOG0000016_OG0000008_n0	HC	As	85	3.5	LTR/Pao	24.2409034087556	10.602566422934	non-autonomous	heligmosomoides_polygyrus	-0.33824892633184
int_As:36608	28.395905025891	16.3041185655546	int	rnd-5_family-6541	N0.HOG0000016_OG0000008_n0	HC	As	1736	4.1	LTR/Pao	16.3570881485547	9.39177336725496	non-autonomous	heligmosomoides_polygyrus	-0.513192947159288
int_As:36609	0.87387592684007	1.02537634498441	int	rnd-5_family-6541	N0.HOG0000016_OG0000008_n0	HC	As	182	5.3	LTR/Pao	4.80151608153885	5.63393596145279	non-autonomous	heligmosomoides_polygyrus	-1.25044737706765
Undetermined_As:36613	38.7412217484711	21.1088421490855	Undetermined	rnd-5_family-447	N0.HOG0000003_OG0000003_n0	C	As	338	20	LTR/Gypsy	114.618999255832	62.4521957073535	non-autonomous	heligmosomoides_polygyrus	2.22008984781167
LTR_As:36629	3.9991934288912	7.49814890676357	LTR	rnd-5_family-7916	N0.HOG0000003_OG0000003_n0	C	As	422	14.1	LTR/Gypsy	9.47676167983696	17.7681253714777	non-autonomous	heligmosomoides_polygyrus	0.406629030168855
int_As:36638	424.338134109368	646.332130614173	int	rnd-5_family-2903	N0.HOG0000010_OG0000006_n0	HC	As	899	16.6	LTR/Pao	472.011272646683	718.945640282729	non-autonomous	heligmosomoides_polygyrus	5.74514833954006
LTR_As:36639	137.500893982066	170.16978636227	LTR	rnd-5_family-2903	N0.HOG0000010_OG0000006_n0	HC	As	88	5.8	LTR/Pao	1562.51015888712	1933.74757229852	non-autonomous	heligmosomoides_polygyrus	7.17259322274792
int_As:36640	7094.08447560303	6309.16191157469	int	rnd-5_family-2903	N0.HOG0000010_OG0000006_n0	HC	As	11164	10.7	LTR/Pao	635.442894625854	565.134531670969	non-autonomous	heligmosomoides_polygyrus	5.39785999293008
