Adult_IP	Secr_IP	LTR_type	family	HOG	cons	strand	length	dt	Adult_IP_rpkm	Secr_IP_rpkm	sim_LTR	length_centred
LTR_As:13261	0.752000744193036	0.0614946091833371	LTR	rnd-5_family-557	N0.HOG0000003_OG0000003_n0	C	As	2.68841982200271	0	0.826225450627519	-1.48143434689451	LTR	-0.297432623163139
int_As:13293	3.22478962349187	0.247581901006678	int	rnd-5_family-865	N0.HOG0000003_OG0000003_n0	C	As	3.3230457354817	0	0.665989945821097	-2.54138176223503	int	0.337193290315852
int_As:13316	1.06014603820822	0.0615585776200226	int	rnd-1_family-602	no_RT	Other	As	3.09795107099415	0	-0.0942996702687522	-2.8407712104073	int	0.112098625828301
int_As:13331	9.95139650967036	0.308568451529114	int	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	3.51428204786038	0	1.62286982400436	-2.95267395286418	int	0.528429602694529
soloLTR_As:13351	4.53351913567143	0.248178776900172	soloLTR	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	2.6570558528571	0	3.35565507633034	-0.325793241656846	soloLTR	-0.328796592308745
LTR_As:13377	2.37771719256668	0	LTR	rnd-4_family-956	N0.HOG0000010_OG0000006_n0	HC	As	2.62736585659273	0	2.55483562146734	-1.89868314429522	LTR	-0.358486588573117
int_As:13412	2.42740835501672	0.0616649198987981	int	rnd-1_family-911	N0.HOG0000003_OG0000003_n0	C	As	3.33965015761368	0	0.217280709035239	-3.64168708397707	int	0.353797712447835
int_As:13424	2.53803677299442	0.24482345512925	int_fl	rnd-5_family-453	N0.HOG0000026_OG0000015_n0	C	As	2.04532297878666	0	4.57808850918172	1.68825388156205	int	-0.940529466379191
int_As:13425	0.812726841403707	0.187350187971112	int_fl	rnd-5_family-453	N0.HOG0000026_OG0000015_n0	C	As	2.14301480025409	0	2.73635899736724	1.11799460754407	int	-0.842837644911754
int_As:13537	21.4907400026577	0.49629144296711	int	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	2.70671778233676	0	5.40751663386593	0.261960732476576	int	-0.27913466282909
int_As:13541	4.2081220031252	0	int	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	2.06445798922692	0	5.21944466145091	-0.0287436848595966	int	-0.92139445593893
LTR_As:13542	9.73737400914096	0.0618452813156888	LTR	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	2.85186960072977	0	3.79233726529334	-2.01740087530423	LTR	-0.133982844436083
int_As:13553	1.05114529715035	0.0615427143197925	int_fl	rnd-5_family-1804	N0.HOG0000125_OG0000111_n0	LC	As	3.9610887197679	0	-2.97215019404774	-5.70833097630664	int	0.975236274602047
int_As:13570	8.87496580788303	0.372043671814329	int	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	3.64286005258449	0	1.03254193884554	-3.17631126447108	int	0.657007607418643
soloLTR_As:13651	6.19299761490458	0	soloLTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.85491302230786	0	3.13886478626389	-2.65457846699628	soloLTR	-0.130939422857994
int_As:13714	2.03750602376563	0	int_fl	rnd-1_family-937	N0.HOG0000032_OG0000021_n0	C	As	3.93846968836765	0	-2.01246359096038	-6.25407579838278	int	0.952617243201797
int_As:13723	0.925106343466897	0.309965158968077	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	3.21085336531489	0	-0.645720343710541	-1.93859363500601	int	0.225000920149044
int_As:13729	10.1649733895442	0	int	rnd-5_family-842	N0.HOG0000003_OG0000003_n0	C	As	3.41796964221474	0	1.9731347660965	-4.52501207167727	int	0.432117197048888
soloLTR_As:13787	2.18164671386816	0	soloLTR	rnd-5_family-4970	N0.HOG0000010_OG0000006_n0	HC	As	2.45484486000851	0	3.00965474798999	-1.32558079878413	soloLTR	-0.531007585157339
LTR_As:13801	1.27627952849133	0.308568274916188	LTR	rnd-5_family-520	N0.HOG0000009_OG0000005_n23	HC	As	2.32428245529769	0	2.71959796845729	1.00056141020001	LTR	-0.661569989868156
int_As:13806	1.28412058365012	0.124158841536025	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	3.51308436046514	0	-1.22174706958666	-3.77392127866634	int	0.527231915299295
int_As:13830	2.64042279096367	0.482946980558521	int	rnd-5_family-8986	N0.HOG0000003_OG0000003_n0	C	As	2.87794695162919	0	1.86692132587422	-0.342668177930553	int	-0.107905493536661
int_As:13899	2.91461320227494	0.370881185232299	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	3.60841905131729	0	-0.422529976387787	-3.06626335021756	int	0.622566606151437
int_As:13927	3.59720405911968	0.0616976777434728	int	rnd-5_family-2920	N0.HOG0000047_OG0000033_n0	C	As	2.66931688056611	0	2.99025926475419	-1.41422763206614	int	-0.316535564599737
LTR_As:14078	2.66151639093726	0.183960328141257	LTR	rnd-5_family-7655	N0.HOG0000003_OG0000003_n0	C	As	2.57170883180869	0	2.89539173641715	-0.328800811640739	LTR	-0.414143613357161
int_As:14079	4.4220581357797	0	int	rnd-5_family-7655	N0.HOG0000003_OG0000003_n0	C	As	2.40993312333129	0	4.14153581684196	-1.1763872389259	int	-0.575919321834554
LTR_As:14141	2.49825754538952	0.249057324640815	LTR	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	2.68930885912362	0	2.41709413669628	-0.428540519656873	LTR	-0.296543586042229
int_As:14161	35.2987721445311	0.74236656617607	int	rnd-5_family-458	N0.HOG0000026_OG0000015_n0	C	As	3.06295783408451	0	4.93704366720205	-0.433177788743576	int	0.0771053889186613
int_As:14163	13.2995775707407	0	int	rnd-4_family-215	no_RT	Other	As	2.87157293554588	0	4.1722058657576	-2.70992150084006	int	-0.11427950961997
int_As:14232	2.44827781341266	0.123031282990878	int	rnd-4_family-4857	N0.HOG0000003_OG0000003_n0	C	As	3.02530586526477	0	1.27314264393396	-2.16541322089097	int	0.0394534200989214
int_As:14326	33.7579091506688	0.309570472287837	int	rnd-5_family-2178	N0.HOG0000047_OG0000033_n0	C	As	3.06744284277638	0	4.85796451491774	-1.46374418541351	int	0.0815903976105314
int_As:14428	2.90255572800098	0	int	rnd-5_family-865	N0.HOG0000003_OG0000003_n0	C	As	3.27067883614471	0	0.69351351558429	-4.03572260487462	int	0.284826390978858
int_As:14451	5.13230975639984	0.305665345957445	int	rnd-5_family-9783	N0.HOG0000003_OG0000003_n0	C	As	2.84447717574568	0	2.90784073248392	-0.740141099823568	int	-0.141375269420168
int_As:14479	2.42403552275724	0	int	rnd-4_family-1689	no_RT	Other	As	3.37254380075907	0	0.106079215398741	-4.37411069271179	int	0.386691355593221
int_As:14480	2.12957358102169	0	int	rnd-4_family-1689	no_RT	Other	As	2.61384182187607	0	2.44838209882547	-1.85375727341371	int	-0.37201062328978
LTR_As:14481	2.04980020817802	0.123991062918348	LTR	rnd-4_family-1689	no_RT	Other	As	2.59328606702046	0	2.4642815528175	-0.72007429636865	LTR	-0.392566378145392
int_As:14485	0.752015287489481	0.0620111249711507	int	rnd-4_family-230	N0.HOG0000009_OG0000005_n23	HC	As	3.27783833300205	0	-1.13018675304711	-3.4293332875998	int	0.291985887836198
LTR_As:14493	9.71147275904745	0.0618452177013804	LTR	rnd-5_family-7655	N0.HOG0000003_OG0000003_n0	C	As	2.62634036737504	0	4.53774430929483	-1.26821036266416	LTR	-0.359512077790807
LTR_As:14519	42.8869534844406	0.494119579177572	LTR	rnd-5_family-3086	N0.HOG0000026_OG0000015_n0	C	As	2.40140054078154	0	7.41479055330414	1.27006566218874	LTR	-0.584451904384305
LTR_As:14564	2.3991188744735	0.61763249497381	LTR	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	2.45178643552429	0	3.15039259613003	1.36962532159694	LTR	-0.534066009641559
LTR_As:14569	1.97266848704656	0.246800053735969	LTR	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	2.45178643552429	0	2.88216259419874	0.348632153027239	LTR	-0.534066009641559
soloLTR_As:14595	3.36977568118154	0.371720449106036	soloLTR	rnd-1_family-977	N0.HOG0000010_OG0000006_n0	HC	As	2.85733249643127	0	2.27448576883614	-0.56812251989493	soloLTR	-0.128519948734581
LTR_As:14611	7.48515330948982	0.247465145245071	LTR	rnd-1_family-602	no_RT	Other	As	2.32837960343874	0	5.1568672582627	0.762214036013975	LTR	-0.657472841727111
int_As:14617	25.6586796408339	0.432173831664729	int	rnd-1_family-911	N0.HOG0000003_OG0000003_n0	C	As	3.41946007278607	0	3.29433725497561	-2.26705801816933	int	0.433607627620221
int_As:14647	8.40179695751941	0.185847483863912	int	rnd-4_family-1483	N0.HOG0000003_OG0000003_n0	C	As	3.07954300740291	0	2.82587336481347	-2.00223266091331	int	0.093690562237057
soloLTR_As:14691	14.3335748119082	0	soloLTR	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	2.22271647114758	0	6.43480744655556	-0.554466982206077	soloLTR	-0.763135974018266
int_As:14698	1.58556035698427	0.061929515974505	int	rnd-1_family-873	no_RT	Other	As	3.42357351973274	0	-0.641824824099652	-3.91486693515679	int	0.437721074566887
LTR_As:14755	5.2103225708759	0	LTR	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	2.98362628712453	0	2.46690153628579	-3.08215467757548	LTR	-0.00222615804131454
int_As:14757	2.61817514954319	0.0616705207239682	int	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	3.42667388802137	0	0.032611277857133	-3.93066239981513	int	0.440821442855524
int_As:14761	2.18806467386414	0	int	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	2.41329976408125	0	3.15156597997677	-1.18757097741858	int	-0.572552681084597
int_As:14765	6.8423775544178	0	int	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	2.66181268553726	0	3.92166056718032	-2.01311303314583	int	-0.324039759628588
LTR_As:14767	7.62792424301763	0.680752724421015	LTR	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	2.28780172993023	0	5.31850422561558	2.03408815202654	LTR	-0.698050715235623
soloLTR_As:14769	1.29539715740047	0	soloLTR	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	2.65224634100332	0	1.65019444725209	-1.98133432447317	soloLTR	-0.333606104162526
int_As:14797	7.27455786181168	0	int	rnd-5_family-1711	N0.HOG0000095_OG0000081_n0	LC	As	2.96094619573383	0	3.01497248169852	-3.00681304479009	int	-0.0249062494320174
int_As:14798	3.34185491967028	0	int	rnd-5_family-1711	N0.HOG0000095_OG0000081_n0	LC	As	2.7979596437372	0	2.46010431861189	-2.46538343862365	int	-0.187892801428653
LTR_As:14823	4.05381466509341	0	LTR	rnd-5_family-5152	N0.HOG0000009_OG0000005_n23	HC	As	2.26007138798507	0	4.51719400599204	-0.678557329930721	LTR	-0.725781057180774
int_As:14888	4.18074036159315	0.0618590102081118	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	3.40908736944783	0	0.743555454499939	-3.86815655818316	int	0.423234924281986
int_As:14956	8.67556491486419	0.184774665408957	int	rnd-5_family-2789	N0.HOG0000003_OG0000003_n0	C	As	3.5532760461371	0	1.29778312038288	-3.58393408873704	int	0.56742360097125
LTR_As:14966	5.61960661241868	0.543726517945104	LTR	rnd-4_family-956	N0.HOG0000010_OG0000006_n0	HC	As	2.61804809671209	0	3.78820582043767	0.660908582854678	LTR	-0.367804348453757
LTR_As:15021	4.44509504794478	0.310354644284385	LTR	rnd-5_family-2347	N0.HOG0000016_OG0000008_n0	HC	As	2.52374646681156	0	3.77075552510099	0.345718039938482	LTR	-0.462105978354284
int_As:15024	8.92618820985519	0.123557290737225	int	rnd-5_family-2347	N0.HOG0000016_OG0000008_n0	HC	As	3.78311713749047	0	0.574813142544643	-4.67718577685429	int	0.797264692324618
LTR_As:15055	3.27672151562323	0.685148890433201	LTR	rnd-5_family-273	N0.HOG0000027_OG0000016_n0	C	As	2.73957234445009	0	2.6265874975604	0.541963419625244	LTR	-0.246280100715757
LTR_As:15062	4.84814690181137	0.681967529499019	LTR	rnd-5_family-273	N0.HOG0000027_OG0000016_n0	C	As	1.90308998699194	0	5.95471432188737	3.3145775086865	LTR	-1.08276245817391
LTR_As:15064	0.777255011203625	0.0619955466845363	LTR	rnd-5_family-273	N0.HOG0000027_OG0000016_n0	C	As	2.02938377768521	0	3.0569226767509	0.717688638877719	LTR	-0.956468667480639
int_As:15084	14.8576602540982	0.185692977639537	int	rnd-5_family-2347	N0.HOG0000016_OG0000008_n0	HC	As	3.12024479554637	0	3.50469101923964	-2.13855494612477	int	0.134392350380516
LTR_As:15085	1.35363524424257	0.0619117258561122	LTR	rnd-5_family-2347	N0.HOG0000016_OG0000008_n0	HC	As	2.52113808370404	0	2.14421010126151	-0.917427107903986	LTR	-0.464714361461813
int_As:15173	7.13881963962752	0	int	rnd-5_family-7461	no_RT	Other	As	3.3732798932775	0	1.61845305468914	-4.37655593912918	int	0.387427448111647
int_As:15179	0.885953758372174	0	int	rnd-1_family-602	no_RT	Other	As	3.02407498730743	0	-0.0810574665026446	-3.21652235111471	int	0.0382225421415772
LTR_As:15189	1.58871447428974	0.184651600496447	LTR	rnd-5_family-273	N0.HOG0000027_OG0000016_n0	C	As	2.76492298464989	0	1.5485494682406	-0.965693698591736	LTR	-0.22092946051596
int_As:15223	13.5245170890731	0.185717895462687	int	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	2.59659709562646	0	5.10967216070173	-0.398852727382761	int	-0.389255349539389
int_As:15235	4.61981498719417	0	int	rnd-4_family-356	no_RT	Other	As	2.63042787502502	0	3.47063994030661	-1.90885494935251	int	-0.355424570140825
int_As:15238	4.12097695346147	0	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	3.2135177569963	0	1.37295614545577	-3.84583761011747	int	0.227665311830456
LTR_As:15292	1.48201562197978	0	LTR	rnd-4_family-956	N0.HOG0000010_OG0000006_n0	HC	As	2.62838893005031	0	1.90876458252892	-1.90208172075709	LTR	-0.357463515115537
int_As:15298	0.894432547666845	0.0615221401600285	int	rnd-4_family-1379	N0.HOG0000010_OG0000006_n0	HC	As	3.24303804868629	0	-0.795955369159922	-3.32337294379461	int	0.257185603520445
int_As:15379	5.38989355420056	0.373675076980314	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	2.73399928653839	0	3.34399397219417	-0.151648845353635	int	-0.251853158627462
int_As:15432	2.35806556336691	0.422666711704285	int	rnd-5_family-1804	N0.HOG0000125_OG0000111_n0	LC	As	3.65801139665711	0	-0.880365523605444	-3.08794100251172	int	0.672158951491264
soloLTR_As:15443	2.10654396890228	0	soloLTR	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	2.56702636615906	0	2.58886433192753	-1.69823969579242	soloLTR	-0.418826079006789
LTR_As:15451	1.39490598878716	0.0619345977532433	LTR	rnd-5_family-4189	N0.HOG0000032_OG0000021_n0	C	As	2.15836249209525	0	3.38910316336647	0.2881670851728	LTR	-0.827489953070599
LTR_As:15468	2.75397587987471	0.310670092547719	LTR	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	2.28780172993023	0	3.88583110894472	1.13081292436098	LTR	-0.698050715235623
int_As:15469	14.1269674528298	0.185439343417614	int	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	2.7979596437372	0	4.50311465252074	-1.06986228183438	int	-0.187892801428653
int_As:15526	1.70600845693674	0.185413612701535	int	rnd-1_family-675	N0.HOG0000047_OG0000033_n0	C	As	3.50704587242733	0	-0.820521130098752	-3.42558599690035	int	0.521193427261477
int_As:15542	4.54536976109401	0.123811888651001	int	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.84757265914211	0	2.72647390911029	-1.56655758302648	int	-0.138279786023737
int_As:15543	2.1459396556502	0.422710106395053	int	rnd-4_family-2505	N0.HOG0000027_OG0000016_n0	C	As	2.8926510338773	0	1.53275038105379	-0.545351361209047	int	-0.0932014112885486
int_As:15605	8.25117206552512	0	int	rnd-5_family-4970	N0.HOG0000010_OG0000006_n0	HC	As	2.29003461136252	0	5.4227710007759	-0.778093003481635	int	-0.695817833803331
LTR_As:15611	3.2020538219324	0.977997478746915	LTR_fl	rnd-5_family-3200	N0.HOG0000016_OG0000008_n0	HC	As	2.71180722904119	0	2.68670608194882	1.08305409488162	LTR	-0.274045216124658
int_As:15620	6.75644392363381	0.679882307663568	int	rnd-4_family-230	N0.HOG0000009_OG0000005_n23	HC	As	3.65185926924695	0	0.614899138613022	-2.49896239458573	int	0.6660068240811
int_As:15692	19.9630039873277	0.494299329545959	int	rnd-1_family-706	N0.HOG0000070_OG0000056_n0	C	As	3.29025726939452	0	3.36323881728827	-1.68213062727758	int	0.304404824228669
int_As:15717	5.27695574653401	0.123797782079234	int	rnd-5_family-3872	N0.HOG0000003_OG0000003_n0	C	As	2.47856649559384	0	4.16265242030614	-0.340892425462444	int	-0.507285949572006
int_As:15719	4.72136891261635	0.0618658405710564	int	rnd-5_family-3872	N0.HOG0000003_OG0000003_n0	C	As	2.90254677931399	0	2.59719889079082	-2.18530838511812	int	-0.0833056658518578
int_As:15720	2.46672179137966	0	int	rnd-5_family-3872	N0.HOG0000003_OG0000003_n0	C	As	3.35602585719312	0	0.185083117810379	-4.3192392719103	int	0.370173412027273
int_As:15728	34.1686876827307	0.185435443625302	int	rnd-5_family-8492	no_RT	Other	As	3.84453930212901	0	2.29389599408192	-4.54655378405796	int	0.858686856963159
LTR_As:15729	6.06978456093561	0.308970341510853	LTR	rnd-5_family-8492	no_RT	Other	As	2.42813479402879	0	4.52813680800872	0.657258199975995	LTR	-0.55771765113706
LTR_As:15764	2.59197856256213	0.123493812712849	LTR	rnd-5_family-246	N0.HOG0000003_OG0000003_n0	C	As	2.45331834004704	0	3.25214343347407	-0.260357190703813	LTR	-0.532534105118811
LTR_As:15793	3.4846457295168	0.248578582123614	LTR	rnd-5_family-3086	N0.HOG0000026_OG0000015_n0	C	As	2.66745295288995	0	2.95196599386983	-0.358235853861589	LTR	-0.318399492275895
soloLTR_As:15799	2.59630653888891	0.488870376509583	soloLTR	rnd-1_family-218	no_RT	Other	As	2.59659709562646	0	2.77829347351766	0.607482298920955	soloLTR	-0.389255349539389
int_As:15851	3.39298935790294	0.554183008581619	int	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	2.38738982633873	0	3.84509487060794	1.45205745113142	int	-0.598462618827119
soloLTR_As:15893	5.98697922580152	0	soloLTR	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	2.55990662503611	0	4.07093200463893	-1.67458842772777	soloLTR	-0.425945820129737
int_As:15904	1.9208213820526	0.186160418811817	int	rnd-1_family-602	no_RT	Other	As	3.40568778667278	0	-0.322899566990858	-3.08354607707821	int	0.419835341506928
int_As:15989	7.55643524805203	0	int	rnd-5_family-10151	N0.HOG0000095_OG0000081_n0	LC	As	2.77959649125782	0	3.67140200040009	-2.40438236649173	int	-0.206255953908025
int_As:15993	8.7147978490072	0.556438921177067	int	rnd-5_family-10151	N0.HOG0000095_OG0000081_n0	LC	As	3.33102217104183	0	2.0425554672198	-1.67701869886969	int	0.34516972587598
int_As:16006	1.20109095652746	0.0619188534234856	int	rnd-4_family-2355	N0.HOG0000003_OG0000003_n0	C	As	3.30535136944662	0	-0.618906477112377	-3.52239780464013	int	0.319498924280775
int_As:16007	1.89682189907344	0	int	rnd-4_family-2355	N0.HOG0000003_OG0000003_n0	C	As	3.15167623084705	0	0.504035997842854	-3.64040450697154	int	0.165823785681199
int_As:16023	1.32608108737345	0	int	rnd-5_family-1804	N0.HOG0000125_OG0000111_n0	LC	As	3.86752641119974	0	-2.35575120208344	-6.01840733281534	int	0.881673966033894
int_As:16071	4.87030097423998	0.491028080072249	int	rnd-4_family-1499	N0.HOG0000016_OG0000008_n0	HC	As	2.95616843047536	0	2.46289011231734	-0.581409064171426	int	-0.0296840146904858
int_As:16075	3.92606956522141	0.616195181359265	int	rnd-4_family-230	N0.HOG0000009_OG0000005_n23	HC	As	3.47465325336206	0	0.437495135064515	-2.03147597045143	int	0.488800808196214
int_As:16104	0.738241847497206	0	int	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	2.59328606702046	0	1.11994093153052	-1.78547253384723	int	-0.392566378145392
int_As:16106	2.37012363802713	0	int	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	3.31973049433022	0	0.250544198151074	-4.19866868630191	int	0.333878049164376
int_As:16137	9.39751354697237	1.37474954968994	int	rnd-5_family-870	no_RT	Other	As	2.78318869107526	0	3.96984238276358	1.29462463869059	int	-0.202663754090592
int_As:16144	9.27165998029018	0	int	rnd-4_family-351	N0.HOG0000009_OG0000005_n23	HC	As	3.56784945057311	0	1.34407359118819	-5.02290201791927	int	0.581997005407258
int_As:16153	9.48839602696043	0.554834851947679	int	rnd-5_family-520	N0.HOG0000009_OG0000005_n23	HC	As	3.26197619139781	0	2.39309655497654	-1.45167127951985	int	0.276123746231963
int_As:16157	12.1426376898312	0.433580943196157	int	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	3.3174364965351	0	2.56096021903533	-1.92357768023613	int	0.33158405136925
int_As:16161	22.3858725723404	0.556732616719972	int	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	3.61982350045728	0	2.43281907302501	-2.63564515500438	int	0.633971055291429
int_As:16167	12.3277738939144	0.493255434374456	int	rnd-4_family-230	N0.HOG0000009_OG0000005_n23	HC	As	3.07736790528416	0	3.38006882553677	-0.977892625845193	int	0.0915154601183077
int_As:16168	3.91906110673509	0.309483478782966	int	rnd-4_family-230	N0.HOG0000009_OG0000005_n23	HC	As	3.04139268515822	0	1.87429398045241	-1.37765060642484	int	0.0555402399923759
LTR_As:16169	2.22712441853351	0.434525462591507	LTR	rnd-4_family-230	N0.HOG0000009_OG0000005_n23	HC	As	2.52113808370404	0	2.8176923335561	0.724443114865587	LTR	-0.464714361461813
int_As:16175	0.983177719626112	0.184414468062518	int	rnd-5_family-957	no_RT	Other	As	3.2771506139638	0	-0.786400558097471	-2.66868951522707	int	0.291298168797948
int_As:16176	0.807275445776197	0.123380793371986	int	rnd-5_family-957	no_RT	Other	As	3.21005084987514	0	-0.815639743462286	-2.77525099120203	int	0.224198404709288
int_As:16219	7.09928234346831	0.494253028929434	int	rnd-4_family-2781	N0.HOG0000016_OG0000008_n0	HC	As	3.68349731767981	0	0.580038347430328	-2.98857005062336	int	0.697644872513962
int_As:16222	3.37196599884547	0	int	rnd-4_family-2781	N0.HOG0000016_OG0000008_n0	HC	As	3.16761267272753	0	1.24453279226394	-3.69334422098685	int	0.181760227561681
int_As:16245	2.72259600731875	0.368810306804451	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	3.15014216184856	0	1.0054070661603	-1.55142810126446	int	0.16428971668271
int_As:16275	2.63862317361324	0.375060431390022	int	rnd-4_family-1379	N0.HOG0000010_OG0000006_n0	HC	As	3.10414555055401	0	1.11478605889628	-1.37663102177347	int	0.118293105388159
int_As:16280	12.6650812134038	0.247087125176671	int	rnd-5_family-2178	N0.HOG0000047_OG0000033_n0	C	As	3.57240686755806	0	1.77418273441933	-3.37248241930942	int	0.586554422392207
int_As:16306	9.39796406049134	0.309484788517044	int	rnd-4_family-1891	N0.HOG0000003_OG0000003_n0	C	As	3.72908375704361	0	0.82772242874383	-3.66209050870126	int	0.743231311877763
int_As:16307	3.11487466422135	0	int	rnd-4_family-1891	N0.HOG0000003_OG0000003_n0	C	As	2.9731278535997	0	1.7801674304118	-3.04727963629702	int	-0.0127245915661502
int_As:16338	29.5650524835551	0.555601498496878	int	rnd-4_family-915	N0.HOG0000009_OG0000005_n23	HC	As	3.14363923527454	0	4.4141999482225	-1.05667877377592	int	0.157786790108694
int_As:16342	4.69774586774651	0.310702255258083	int	rnd-5_family-8492	no_RT	Other	As	3.66275783168157	0	0.0648578354660039	-3.43661409553598	int	0.676905386515725
LTR_As:16347	2.53740854842989	0.246108564901251	LTR	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	2.60959440922522	0	2.70334440075317	-0.179401503804999	LTR	-0.376258035940629
LTR_As:16373	5.87725698998268	0.497509596641572	LTR	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	2.45178643552429	0	4.40386930713944	1.11209508550554	LTR	-0.534066009641559
int_As:16398	8.35373672035515	0.554887402707573	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	2.34242268082221	0	5.26632403050259	1.60314650011508	int	-0.643429764343643
int_As:16399	1.80564532245877	0.0619156748331525	int	rnd-5_family-3867	N0.HOG0000009_OG0000005_n23	HC	As	3.07371835034612	0	0.695489221012935	-2.75293356551764	int	0.0878659051802737
LTR_As:16417	2.74209866757205	0.248851052454266	LTR	rnd-4_family-946	N0.HOG0000010_OG0000006_n0	HC	As	2.89762709129044	0	1.85392558248377	-1.12153340671895	LTR	-0.0882253538754076
LTR_As:16457	3.6829456391373	0.617717577499477	LTR	rnd-5_family-3778	N0.HOG0000190_OG0000176_-	LC	As	2.4983105537896	0	3.59124294492568	1.21527749892381	LTR	-0.487541891376249
int_As:16461	2.38228172101747	0	int	rnd-5_family-3778	N0.HOG0000190_OG0000176_-	LC	As	3.09933527768596	0	0.98965128887223	-3.46653162415253	int	0.113482832520109
int_As:16469	3.84836666275734	0.246944407036324	int	rnd-5_family-3778	N0.HOG0000190_OG0000176_-	LC	As	3.2496874278053	0	1.15680165732761	-2.30119939685136	int	0.263834982639453
LTR_As:16483	10.3901943295644	0.561490577312326	LTR	rnd-4_family-1483	N0.HOG0000003_OG0000003_n0	C	As	2.27875360095283	0	5.78877942812232	1.83058799042231	LTR	-0.70709884421302
LTR_As:16496	2.32863232162057	0.186443662461294	LTR	rnd-5_family-9783	N0.HOG0000003_OG0000003_n0	C	As	2.49276038902684	0	2.97318816223617	-0.0490158394166642	LTR	-0.493092056139012
int_As:16498	20.0864348996103	0.679932021623318	int	rnd-5_family-9783	N0.HOG0000003_OG0000003_n0	C	As	3.64008373137312	0	2.20997775298271	-2.45974203646238	int	0.654231286207271
LTR_As:16536	0.797575080766798	0.0615090848254692	LTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	2.51321760006794	0	1.48327504704518	-0.899183165003891	LTR	-0.47263484509791
int_As:16562	4.15760678878734	0.433014899878018	int	rnd-5_family-1804	N0.HOG0000125_OG0000111_n0	LC	As	3.16136800223497	0	1.5585805173236	-1.40696450949825	int	0.175515557069126
int_As:16563	1.56411167314033	0	int	rnd-5_family-1804	N0.HOG0000125_OG0000111_n0	LC	As	3.66819948419866	0	-1.47236694510275	-5.35625761394289	int	0.682347039032813
int_As:16566	1.60619654064904	0.183278844719169	int	rnd-5_family-1804	N0.HOG0000125_OG0000111_n0	LC	As	3.44435712565603	0	-0.693608636105367	-3.23194330807561	int	0.458504680490178
int_As:16614	9.92199372855699	0.494429144440016	int	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	3.56312496033804	0	1.45640929315293	-2.58820557012775	int	0.577272515172195
int_As:16663	7.54941329774579	0.616044910081656	int	rnd-5_family-2004	N0.HOG0000009_OG0000005_n23	HC	As	2.93701610746481	0	3.14713916294421	-0.245877506536006	int	-0.0488363377010348
int_As:16664	1.85550865824078	0	int	rnd-5_family-2004	N0.HOG0000009_OG0000005_n23	HC	As	2.55509444857832	0	2.45531002587326	-1.65860272355508	int	-0.43075799658753
int_As:16665	2.12122718366193	0	int	rnd-5_family-2004	N0.HOG0000009_OG0000005_n23	HC	As	2.98855895687862	0	1.19817045315595	-3.09854065181437	int	0.0027065117127667
